clock	tasks	taskCompletionRatio	totalReward
85	0.00	0.43	0.00
86	0.00	0.43	0.00
87	0.00	0.44	0.00
88	0.00	0.44	0.00
89	0.00	0.44	0.00
90	0.00	0.45	0.00
91	0.00	0.45	0.00
92	0.00	0.45	0.00
93	0.00	0.45	0.00
94	0.00	0.46	0.00
95	0.00	0.46	0.00
96	0.00	0.46	0.00
97	0.00	0.46	0.00
98	0.00	0.47	0.00
99	0.00	0.47	0.00
100	0.00	0.47	0.00
101	0.00	0.47	0.00
102	0.00	0.47	0.00
103	0.00	0.47	0.00
104	0.00	0.47	0.00
105	0.00	0.47	0.00
106	0.00	0.47	0.00
107	0.00	0.47	0.00
108	0.00	0.47	0.00
109	0.00	0.46	0.00
110	0.00	0.46	0.00
111	0.00	0.46	0.00
112	0.00	0.46	0.00
113	0.00	0.46	0.00
114	0.00	0.46	0.00
115	0.00	0.45	0.00
116	0.00	0.45	0.00
117	0.00	0.45	0.00
118	0.00	0.45	0.00
119	0.00	0.45	0.00
120	0.00	0.44	0.00
121	0.00	0.44	0.00
122	0.00	0.44	0.00
123	0.00	0.44	0.00
124	0.00	0.43	0.00
125	0.00	0.43	0.00
126	0.00	0.43	0.00
127	0.00	0.43	0.00
128	0.00	0.42	0.00
129	0.00	0.42	0.00
130	0.00	0.42	0.00
131	0.00	0.42	0.00
132	0.00	0.41	0.00
133	0.00	0.41	0.00
134	0.00	0.41	0.00
135	0.00	0.41	0.00
136	0.00	0.41	0.00
137	0.00	0.40	0.00
138	0.00	0.40	0.00
139	0.00	0.40	0.00
140	0.00	0.39	0.00
141	0.00	0.39	0.00
142	0.00	0.39	0.00
143	0.00	0.38	0.00
144	0.00	0.38	0.00
145	0.00	0.38	0.00
146	0.00	0.38	0.00
147	0.00	0.38	0.00
148	0.00	0.37	0.00
149	0.00	0.37	0.00
150	0.00	0.37	0.00
151	0.00	0.37	0.00
152	0.00	0.36	0.00
153	0.00	0.36	0.00
154	0.00	0.36	0.00
155	0.00	0.36	0.00
156	0.00	0.35	0.00
157	0.00	0.35	0.00
158	0.00	0.35	0.00
159	0.00	0.35	0.00
160	0.00	0.34	0.00
161	0.00	0.34	0.00
162	0.00	0.34	0.00
163	0.00	0.34	0.00
164	0.00	0.33	0.00
165	0.00	0.33	0.00
166	0.00	0.33	0.00
167	0.00	0.33	0.00
168	0.00	0.33	0.00
169	0.00	0.33	0.00
170	0.00	0.32	0.00
171	0.00	0.32	0.00
172	0.00	0.32	0.00
173	0.00	0.32	0.00
174	0.00	0.32	0.00
175	0.00	0.32	0.00
176	0.00	0.31	0.00
177	0.00	0.31	0.00
178	0.00	0.31	0.00
179	0.00	0.31	0.00
180	0.00	0.30	0.00
181	0.00	0.30	0.00
182	0.00	0.30	0.00
183	0.00	0.30	0.00
184	0.00	0.30	0.00
185	0.00	0.30	0.00
186	0.00	0.30	0.00
187	0.00	0.29	0.00
188	0.00	0.29	0.00
189	0.00	0.29	0.00
190	0.00	0.29	0.00
191	0.00	0.29	0.00
192	0.00	0.29	0.00
193	0.00	0.29	0.00
194	0.00	0.29	0.00
195	0.00	0.28	0.00
196	0.00	0.28	0.00
197	0.00	0.28	0.00
198	0.00	0.28	0.00
199	0.00	0.28	0.00
200	0.00	0.28	0.00
201	0.00	0.27	0.00
202	0.00	0.27	0.00
203	0.00	0.27	0.00
204	0.00	0.27	0.00
205	0.00	0.27	0.00
206	0.00	0.27	0.00
207	0.00	0.27	0.00
208	0.00	0.26	0.00
209	0.00	0.26	0.00
210	0.00	0.26	0.00
211	0.00	0.26	0.00
212	0.00	0.26	0.00
213	0.00	0.26	0.00
214	0.00	0.26	0.00
215	0.00	0.26	0.00
216	0.00	0.26	0.00
217	0.00	0.26	0.00
218	0.00	0.26	0.00
219	0.00	0.26	0.00
220	0.00	0.25	0.00
221	0.00	0.25	0.00
222	0.00	0.25	0.00
223	0.00	0.25	0.00
224	0.00	0.25	0.00
225	0.00	0.25	0.00
226	0.00	0.25	0.00
227	0.00	0.25	0.00
228	0.00	0.25	0.00
229	0.00	0.25	0.00
230	0.00	0.25	0.00
231	0.00	0.25	0.00
232	0.00	0.25	0.00
233	0.00	0.25	0.00
234	0.00	0.25	0.00
235	0.00	0.25	0.00
236	0.00	0.25	0.00
237	0.00	0.25	0.00
238	0.00	0.25	0.00
239	0.00	0.25	0.00
240	0.00	0.25	0.00
241	0.00	0.25	0.00
242	0.00	0.25	0.00
243	0.00	0.25	0.00
244	0.00	0.25	0.00
245	0.00	0.25	0.00
246	0.00	0.25	0.00
247	0.00	0.25	14.60
248	0.00	0.25	14.60
249	0.00	0.25	14.60
250	0.00	0.25	14.60
251	0.00	0.25	14.60
252	0.00	0.25	14.60
253	0.00	0.25	14.60
254	0.00	0.25	14.60
255	0.00	0.25	14.60
256	0.00	0.25	14.60
257	0.00	0.25	14.60
258	0.00	0.25	14.60
259	0.00	0.25	14.60
260	0.00	0.25	14.60
261	0.00	0.25	14.60
262	0.00	0.25	14.60
263	0.00	0.25	14.60
264	0.00	0.25	14.60
265	0.00	0.25	14.60
266	0.00	0.25	14.60
267	0.00	0.25	14.60
268	0.00	0.25	14.60
269	0.00	0.25	28.40
270	0.00	0.25	28.40
271	0.00	0.25	28.40
272	0.00	0.25	28.40
273	0.00	0.25	28.40
274	0.00	0.25	28.40
275	0.00	0.25	28.40
276	0.00	0.25	28.40
277	0.00	0.25	37.20
278	0.00	0.25	37.20
279	0.00	0.25	37.20
280	0.00	0.25	37.20
281	0.00	0.25	37.20
282	0.00	0.25	37.20
283	0.00	0.25	37.20
284	0.00	0.25	37.20
285	0.00	0.25	37.20
286	0.00	0.25	37.20
287	0.00	0.25	37.20
288	0.00	0.25	37.20
289	0.00	0.25	37.20
290	0.00	0.25	37.20
291	0.00	0.25	37.20
292	0.00	0.25	37.20
293	0.00	0.25	37.20
294	0.00	0.25	37.20
295	0.00	0.26	37.20
296	0.00	0.26	37.20
297	0.00	0.26	37.20
298	0.00	0.26	37.20
299	0.00	0.26	37.20
300	0.00	0.26	37.20
301	0.00	0.26	37.20
302	0.00	0.26	37.20
303	0.00	0.25	37.20
304	0.00	0.26	37.20
305	0.00	0.26	37.20
306	0.00	0.26	37.20
307	0.00	0.26	37.20
308	0.20	0.26	37.20
309	0.20	0.26	37.20
310	0.20	0.26	37.20
311	0.40	0.26	37.20
312	0.40	0.26	37.20
313	0.40	0.26	37.20
314	0.40	0.26	37.20
315	0.40	0.26	37.20
316	0.40	0.26	37.20
317	0.40	0.26	37.20
318	0.40	0.26	37.20
319	0.40	0.26	55.00
320	0.40	0.26	55.00
321	0.60	0.26	71.80
322	0.60	0.26	71.80
323	0.60	0.26	71.80
324	0.60	0.26	71.80
325	0.60	0.26	71.80
326	0.60	0.26	71.80
327	0.60	0.26	71.80
328	0.60	0.26	71.80
329	0.60	0.26	88.80
330	0.60	0.26	88.80
331	0.60	0.26	88.80
332	0.60	0.26	88.80
333	0.60	0.26	88.80
334	0.60	0.26	88.80
335	0.60	0.26	88.80
336	0.60	0.26	101.40
337	0.60	0.25	101.40
338	0.60	0.25	116.00
339	0.60	0.25	116.00
340	0.60	0.25	116.00
341	0.60	0.25	116.00
342	0.60	0.25	116.00
343	0.60	0.25	116.00
344	0.60	0.25	116.00
345	0.60	0.25	116.00
346	0.60	0.25	116.00
347	0.60	0.25	116.00
348	0.60	0.25	116.00
349	0.60	0.25	116.00
350	0.60	0.25	116.00
351	0.60	0.25	116.00
352	0.60	0.25	116.00
353	0.60	0.25	116.00
354	0.60	0.25	116.00
355	0.60	0.25	116.00
356	0.60	0.25	116.00
357	0.60	0.25	116.00
358	0.60	0.25	116.00
359	0.60	0.25	116.00
360	0.60	0.25	116.00
361	0.60	0.25	116.00
362	0.60	0.25	116.00
363	0.60	0.25	116.00
364	0.60	0.25	116.00
365	0.60	0.25	116.00
366	0.60	0.25	116.00
367	0.60	0.24	116.00
368	0.60	0.24	116.00
369	0.60	0.24	116.00
370	0.60	0.24	116.00
371	0.60	0.24	116.00
372	0.60	0.24	116.00
373	0.60	0.24	116.00
374	0.60	0.24	116.00
375	0.60	0.24	116.00
376	0.60	0.24	116.00
377	0.60	0.24	116.00
378	0.60	0.24	116.00
379	0.60	0.24	116.00
380	0.60	0.24	116.00
381	0.60	0.24	116.00
382	0.60	0.24	116.00
383	0.60	0.24	116.00
384	0.80	0.24	116.00
385	0.80	0.24	116.00
386	0.80	0.24	116.00
387	0.80	0.24	116.00
388	1.00	0.24	116.00
389	1.00	0.24	116.00
390	1.00	0.23	116.00
391	1.00	0.23	116.00
392	1.00	0.23	116.00
393	1.00	0.23	116.00
394	1.00	0.23	116.00
395	1.00	0.23	116.00
396	1.00	0.23	116.00
397	1.00	0.23	116.00
398	1.00	0.23	116.00
399	1.00	0.23	116.00
400	1.00	0.23	116.00
401	1.00	0.23	116.00
402	1.00	0.23	116.00
403	1.00	0.23	116.00
404	1.00	0.23	116.00
405	1.40	0.23	116.00
406	1.40	0.23	116.00
407	1.40	0.23	116.00
408	1.40	0.23	116.00
409	1.40	0.23	116.00
410	1.40	0.23	116.00
411	1.40	0.23	116.00
412	1.40	0.23	116.00
413	1.40	0.23	116.00
414	1.40	0.23	116.00
415	1.40	0.23	116.00
416	1.40	0.22	116.00
417	1.40	0.22	116.00
418	1.60	0.22	116.00
419	1.60	0.22	116.00
420	1.60	0.22	116.00
421	1.60	0.22	116.00
422	1.60	0.22	116.00
423	1.60	0.22	116.00
424	1.60	0.22	116.00
425	1.60	0.22	116.00
426	1.60	0.22	116.00
427	1.60	0.22	116.00
428	1.60	0.22	116.00
429	1.60	0.22	116.00
430	1.60	0.22	116.00
431	1.60	0.22	116.00
432	1.60	0.22	116.00
433	1.60	0.22	116.00
434	1.60	0.22	116.00
435	1.60	0.22	116.00
436	1.60	0.22	116.00
437	1.60	0.22	116.00
438	1.60	0.22	116.00
439	1.60	0.22	116.00
440	1.60	0.22	116.00
441	1.60	0.22	116.00
442	1.60	0.22	116.00
443	1.60	0.22	116.00
444	1.60	0.22	116.00
445	1.60	0.22	116.00
446	1.60	0.22	116.00
447	1.60	0.22	116.00
448	1.60	0.22	116.00
449	1.60	0.22	116.00
450	1.60	0.22	116.00
451	1.60	0.22	116.00
452	1.60	0.22	116.00
453	1.60	0.22	116.00
454	1.60	0.22	116.00
455	1.60	0.22	116.00
456	1.60	0.22	116.00
457	1.60	0.22	116.00
458	1.60	0.22	116.00
459	1.60	0.22	116.00
460	1.60	0.22	116.00
461	1.60	0.22	116.00
462	1.60	0.22	116.00
463	1.60	0.22	116.00
464	1.60	0.22	116.00
465	1.60	0.22	116.00
466	1.60	0.22	116.00
467	1.60	0.22	116.00
468	1.60	0.22	116.00
469	1.60	0.22	116.00
470	1.60	0.22	116.00
471	1.60	0.22	116.00
472	1.60	0.22	116.00
473	1.60	0.22	116.00
474	1.60	0.22	116.00
475	1.60	0.22	116.00
476	1.60	0.22	116.00
477	1.60	0.22	116.00
478	1.60	0.22	116.00
479	1.60	0.22	116.00
480	1.60	0.22	116.00
481	1.60	0.22	116.00
482	1.60	0.22	116.00
483	1.60	0.22	116.00
484	1.60	0.22	116.00
485	1.60	0.22	116.00
486	1.60	0.22	116.00
487	1.60	0.22	116.00
488	1.60	0.22	116.00
489	1.60	0.22	116.00
490	1.60	0.22	116.00
491	1.60	0.22	116.00
492	1.60	0.23	116.00
493	1.60	0.22	116.00
494	1.60	0.22	116.00
495	1.60	0.22	116.00
496	1.60	0.22	116.00
497	1.60	0.22	116.00
498	1.60	0.22	116.00
499	1.60	0.22	116.00
500	1.60	0.22	116.00
501	1.60	0.23	116.00
502	1.60	0.23	116.00
503	1.60	0.23	116.00
504	1.60	0.23	116.20
505	1.60	0.23	116.20
506	1.60	0.23	116.20
507	1.60	0.23	116.20
508	1.60	0.23	116.20
509	1.60	0.23	116.20
510	1.60	0.23	116.20
511	1.60	0.23	116.20
512	1.60	0.23	116.20
513	1.60	0.23	116.20
514	1.60	0.23	116.20
515	1.60	0.22	116.20
516	1.60	0.22	116.20
517	1.60	0.22	116.20
518	1.60	0.22	116.20
519	1.60	0.22	116.20
520	1.60	0.22	116.20
521	1.60	0.22	116.20
522	1.60	0.22	116.20
523	1.60	0.22	116.20
524	1.60	0.22	116.20
525	1.60	0.22	116.20
526	1.60	0.22	116.20
527	1.60	0.22	116.20
528	1.60	0.22	116.20
529	1.60	0.22	116.20
530	1.60	0.22	116.20
531	1.60	0.22	116.20
532	1.60	0.22	116.20
533	1.60	0.22	116.20
534	1.60	0.22	116.20
535	1.60	0.22	116.20
536	1.60	0.22	116.20
537	1.60	0.22	116.20
538	1.80	0.22	116.20
539	1.80	0.22	116.20
540	1.80	0.22	116.20
541	1.80	0.22	116.20
542	1.80	0.22	116.20
543	1.80	0.22	116.20
544	1.80	0.22	116.20
545	1.80	0.22	116.20
546	1.80	0.22	116.20
547	1.80	0.21	116.20
548	1.80	0.21	116.20
549	1.80	0.21	116.20
550	1.80	0.21	116.20
551	1.80	0.21	116.20
552	1.80	0.21	116.20
553	1.80	0.21	116.20
554	1.80	0.21	116.20
555	1.80	0.21	116.20
556	1.80	0.21	116.20
557	1.80	0.21	116.20
558	1.80	0.21	116.20
559	1.80	0.21	116.20
560	1.80	0.21	116.20
561	1.80	0.21	116.20
562	1.80	0.21	116.20
563	1.80	0.21	116.20
564	1.80	0.21	116.20
565	1.80	0.21	116.20
566	1.80	0.21	116.20
567	1.80	0.21	116.20
568	1.80	0.21	116.20
569	1.80	0.21	116.20
570	1.80	0.21	116.20
571	1.80	0.21	116.20
572	1.80	0.21	116.20
573	1.80	0.21	116.20
574	1.80	0.21	116.20
575	1.80	0.21	116.20
576	1.80	0.21	116.20
577	1.80	0.21	116.20
578	1.80	0.21	116.20
579	1.80	0.21	116.20
580	1.80	0.21	116.20
581	1.80	0.21	116.20
582	1.80	0.21	116.20
583	1.80	0.21	116.20
584	1.80	0.21	116.20
585	1.80	0.21	116.20
586	1.80	0.21	116.20
587	1.80	0.21	116.20
588	1.80	0.21	116.20
589	1.80	0.21	116.20
590	1.80	0.21	116.20
591	1.80	0.21	116.20
592	1.80	0.21	116.20
593	1.80	0.21	116.20
594	1.80	0.21	116.20
595	1.80	0.21	116.20
596	1.80	0.21	116.20
597	1.80	0.21	116.20
598	1.80	0.21	116.20
599	1.80	0.21	116.20
600	1.80	0.21	116.20
601	1.80	0.21	116.20
602	1.80	0.21	116.20
603	1.80	0.21	116.20
604	1.80	0.21	116.20
605	1.80	0.21	116.20
606	1.80	0.21	116.20
607	1.80	0.21	116.20
608	1.80	0.21	116.20
609	1.80	0.21	116.20
610	1.80	0.21	116.20
611	1.80	0.21	116.20
612	1.80	0.21	116.20
613	1.80	0.21	116.20
614	1.80	0.21	116.20
615	1.80	0.21	116.20
616	1.80	0.21	116.20
617	1.80	0.21	116.20
618	1.80	0.21	116.20
619	1.80	0.21	116.20
620	1.80	0.21	116.20
621	1.80	0.21	116.20
622	1.80	0.21	116.20
623	1.80	0.21	116.20
624	1.80	0.21	116.20
625	1.80	0.21	116.20
626	1.80	0.21	116.20
627	1.80	0.21	116.20
628	1.80	0.21	116.20
629	1.80	0.21	116.20
630	1.80	0.21	116.20
631	1.80	0.21	116.20
632	1.80	0.21	116.20
633	1.80	0.21	116.20
634	1.80	0.21	116.20
635	1.80	0.21	116.20
636	1.80	0.21	116.20
637	1.80	0.21	116.20
638	1.80	0.21	116.20
639	1.80	0.21	116.20
640	1.80	0.21	116.20
641	1.80	0.21	116.20
642	1.80	0.21	116.20
643	1.80	0.21	116.20
644	1.80	0.21	116.20
645	1.80	0.21	116.20
646	1.80	0.21	116.20
647	1.80	0.21	116.20
648	1.80	0.21	116.20
649	1.80	0.21	116.20
650	1.80	0.21	116.20
651	1.80	0.21	116.20
652	1.80	0.21	116.20
653	1.80	0.21	116.20
654	1.80	0.21	116.20
655	1.80	0.21	116.20
656	1.80	0.21	116.20
657	1.80	0.21	116.20
658	1.80	0.21	116.20
659	1.80	0.21	116.20
660	1.80	0.21	116.20
661	1.80	0.21	116.20
662	1.80	0.21	116.20
663	1.80	0.21	116.20
664	1.80	0.21	116.20
665	1.80	0.21	116.20
666	1.80	0.21	116.20
667	1.80	0.21	116.20
668	1.80	0.21	116.20
669	1.80	0.21	116.20
670	1.80	0.21	116.20
671	1.80	0.21	116.20
672	1.80	0.21	116.20
673	1.80	0.21	116.20
674	1.80	0.21	116.20
675	1.80	0.21	116.20
676	1.80	0.21	116.20
677	1.80	0.21	116.20
678	1.80	0.21	116.20
679	1.80	0.21	116.20
680	1.80	0.21	116.20
681	1.80	0.21	116.20
682	1.80	0.21	116.20
683	1.80	0.21	116.20
684	1.80	0.21	116.20
685	1.80	0.21	116.20
686	1.80	0.21	116.20
687	1.80	0.21	116.20
688	1.80	0.21	116.20
689	1.80	0.21	116.20
690	1.80	0.21	116.20
691	1.80	0.21	116.20
692	1.80	0.21	116.20
693	1.80	0.21	116.20
694	1.80	0.21	116.20
695	1.80	0.21	116.20
696	1.80	0.21	116.20
697	1.80	0.22	116.20
698	1.80	0.22	116.20
699	1.80	0.22	116.20
700	1.80	0.22	116.20
701	1.80	0.22	116.20
702	1.80	0.22	116.20
703	1.80	0.22	116.20
704	1.80	0.22	116.20
705	1.80	0.22	116.20
706	1.80	0.22	116.20
707	1.80	0.22	116.20
708	1.80	0.22	116.20
709	1.80	0.22	116.20
710	1.80	0.22	116.20
711	1.80	0.22	116.20
712	1.80	0.22	116.20
713	1.80	0.22	116.20
714	1.80	0.22	116.20
715	1.80	0.22	116.20
716	1.80	0.22	116.20
717	1.80	0.22	116.20
718	1.80	0.22	116.20
719	1.80	0.22	116.20
720	1.80	0.22	116.20
721	1.80	0.22	116.20
722	1.80	0.22	116.20
723	1.80	0.22	116.20
724	1.80	0.22	116.20
725	1.80	0.22	116.20
726	1.80	0.22	116.20
727	1.80	0.22	116.20
728	1.80	0.22	116.20
729	1.80	0.22	116.20
730	1.80	0.22	116.20
731	1.80	0.22	116.20
732	1.80	0.22	116.20
733	1.80	0.22	116.20
734	1.80	0.22	116.20
735	1.80	0.22	116.20
736	1.80	0.22	116.20
737	1.80	0.22	116.20
738	1.80	0.22	116.20
739	1.80	0.22	116.20
740	1.80	0.22	116.20
741	1.80	0.22	116.20
742	1.80	0.22	116.20
743	1.80	0.22	116.20
744	1.80	0.22	116.20
745	1.80	0.22	116.20
746	1.80	0.22	116.20
747	1.80	0.22	116.20
748	1.80	0.22	116.20
749	1.80	0.22	116.20
750	1.80	0.22	116.20
751	1.80	0.22	116.20
752	1.80	0.22	116.20
753	1.80	0.22	116.20
754	1.80	0.22	116.20
755	1.80	0.22	116.20
756	1.80	0.22	116.20
757	1.80	0.22	116.20
758	1.80	0.22	116.20
759	1.80	0.22	116.20
760	1.80	0.22	116.20
761	1.80	0.22	116.20
762	1.80	0.22	116.20
763	1.80	0.22	116.20
764	1.80	0.22	116.20
765	1.80	0.22	116.20
766	1.80	0.22	116.20
767	1.80	0.22	116.20
768	1.80	0.22	116.20
769	1.80	0.22	116.20
770	1.80	0.22	116.20
771	1.80	0.22	116.20
772	1.80	0.22	116.20
773	1.80	0.22	116.20
774	1.80	0.22	116.20
775	1.80	0.22	116.20
776	1.80	0.22	116.20
777	1.80	0.22	124.00
778	1.80	0.22	124.00
779	1.80	0.22	124.00
780	1.80	0.22	124.00
781	1.80	0.22	124.00
782	1.80	0.22	124.00
783	1.80	0.22	124.00
784	1.80	0.22	124.00
785	1.80	0.22	124.00
786	1.80	0.22	124.00
787	1.80	0.22	124.00
788	1.80	0.22	124.00
789	1.80	0.22	124.00
790	1.80	0.22	124.00
791	1.80	0.22	124.00
792	1.80	0.22	124.00
793	1.80	0.22	124.00
794	1.80	0.22	124.00
795	1.80	0.22	124.00
796	1.80	0.22	132.40
797	1.80	0.22	132.40
798	1.80	0.22	132.40
799	1.80	0.22	132.40
800	1.80	0.21	132.40
801	1.80	0.21	132.40
802	1.80	0.21	132.40
803	1.80	0.21	132.40
804	1.80	0.21	132.40
805	1.80	0.22	132.40
806	1.80	0.22	132.40
807	1.80	0.22	132.40
808	1.80	0.22	132.40
809	1.80	0.22	132.40
810	1.80	0.22	132.40
811	1.80	0.22	132.40
812	1.80	0.22	132.40
813	1.80	0.22	132.40
814	1.80	0.22	132.40
815	1.80	0.22	132.40
816	1.80	0.22	132.40
817	1.80	0.22	132.40
818	1.80	0.22	132.40
819	1.80	0.22	132.40
820	1.80	0.22	132.40
821	1.80	0.22	132.40
822	1.80	0.21	132.40
823	1.80	0.21	132.40
824	1.80	0.21	132.40
825	1.80	0.21	132.40
826	1.80	0.21	132.40
827	1.80	0.21	132.40
828	1.80	0.21	132.40
829	1.80	0.21	132.40
830	1.80	0.21	132.40
831	1.80	0.21	132.40
832	1.80	0.21	132.40
833	1.80	0.21	132.40
834	1.80	0.21	132.40
835	1.80	0.21	132.40
836	1.80	0.21	132.40
837	1.80	0.21	132.40
838	1.80	0.21	132.40
839	1.80	0.21	132.40
840	1.80	0.21	132.40
841	1.80	0.21	132.40
842	1.80	0.21	132.40
843	1.80	0.21	150.80
844	1.80	0.21	150.80
845	1.80	0.21	150.80
846	1.80	0.21	150.80
847	1.80	0.21	150.80
848	1.80	0.21	150.80
849	1.80	0.21	150.80
850	1.80	0.21	150.80
851	1.80	0.21	150.80
852	2.00	0.21	150.80
853	2.00	0.21	150.80
854	2.00	0.21	150.80
855	2.00	0.21	150.80
856	2.00	0.21	150.80
857	2.00	0.21	150.80
858	2.20	0.21	150.80
859	2.20	0.21	150.80
860	2.20	0.21	150.80
861	2.20	0.21	150.80
862	2.20	0.21	150.80
863	2.20	0.21	150.80
864	2.20	0.21	150.80
865	2.20	0.21	150.80
866	2.20	0.21	150.80
867	2.20	0.21	150.80
868	2.20	0.21	150.80
869	2.20	0.21	150.80
870	2.20	0.21	150.80
871	2.20	0.21	150.80
872	2.20	0.21	150.80
873	2.20	0.21	150.80
874	2.20	0.21	150.80
875	2.20	0.21	150.80
876	2.20	0.21	150.80
877	2.20	0.21	150.80
878	2.20	0.21	150.80
879	2.20	0.21	150.80
880	2.20	0.21	150.80
881	2.20	0.21	150.80
882	2.20	0.21	150.80
883	2.20	0.21	150.80
884	2.20	0.21	150.80
885	2.20	0.21	150.80
886	2.20	0.21	150.80
887	2.20	0.21	150.80
888	2.20	0.21	150.80
889	2.20	0.21	150.80
890	2.20	0.21	150.80
891	2.20	0.21	150.80
892	2.20	0.21	150.80
893	2.20	0.21	150.80
894	2.20	0.21	150.80
895	2.20	0.21	150.80
896	2.20	0.21	150.80
897	2.20	0.21	150.80
898	2.20	0.21	150.80
899	2.20	0.21	150.80
900	2.20	0.21	150.80
901	2.20	0.21	150.80
902	2.20	0.21	150.80
903	2.20	0.21	150.80
904	2.20	0.21	150.80
905	2.20	0.21	150.80
906	2.20	0.21	150.80
907	2.20	0.21	150.80
908	2.20	0.21	150.80
909	2.20	0.21	150.80
910	2.20	0.21	150.80
911	2.20	0.21	150.80
912	2.20	0.21	169.40
913	2.20	0.21	169.40
914	2.20	0.21	169.40
915	2.20	0.21	169.40
916	2.20	0.21	169.40
917	2.40	0.21	169.40
918	2.40	0.21	169.40
919	2.40	0.21	169.40
920	2.40	0.21	169.40
921	2.40	0.21	169.40
922	2.40	0.21	169.40
923	2.40	0.21	169.40
924	2.40	0.21	169.40
925	2.40	0.21	169.40
926	2.40	0.21	169.40
927	2.40	0.21	169.40
928	2.40	0.21	169.40
929	2.40	0.21	169.40
930	2.40	0.21	169.40
931	2.40	0.21	186.20
932	2.40	0.21	186.20
933	2.40	0.21	186.20
934	2.40	0.21	186.20
935	2.40	0.21	186.20
936	2.40	0.21	186.20
937	2.40	0.21	186.20
938	2.40	0.21	186.20
939	2.40	0.21	186.20
940	2.40	0.21	186.20
941	2.40	0.21	186.20
942	2.40	0.21	186.20
943	2.40	0.21	186.20
944	2.40	0.21	186.20
945	2.40	0.21	186.20
946	2.40	0.21	186.20
947	2.40	0.21	186.20
948	2.40	0.21	186.20
949	2.40	0.21	186.20
950	2.40	0.21	186.20
951	2.40	0.21	186.20
952	2.40	0.21	186.20
953	2.40	0.21	203.00
954	2.40	0.21	203.00
955	2.40	0.21	203.00
956	2.40	0.21	203.00
957	2.40	0.21	203.00
958	2.40	0.21	203.00
959	2.40	0.21	215.60
960	2.40	0.21	215.60
961	2.40	0.21	215.60
962	2.40	0.21	215.60
963	2.40	0.21	215.60
964	2.40	0.21	215.60
965	2.40	0.21	215.60
966	2.60	0.21	216.80
967	2.60	0.21	216.80
968	2.60	0.21	216.80
969	2.60	0.21	216.80
970	2.60	0.21	216.80
971	2.60	0.21	216.80
972	2.60	0.20	216.80
973	2.60	0.20	216.80
974	2.60	0.20	216.80
975	2.60	0.20	216.80
976	2.60	0.20	216.80
977	2.60	0.20	216.80
978	2.60	0.20	216.80
979	2.60	0.20	216.80
980	2.60	0.20	216.80
981	2.60	0.21	216.80
982	2.60	0.21	216.80
983	2.60	0.21	216.80
984	2.60	0.21	216.80
985	2.60	0.21	216.80
986	2.60	0.21	216.80
987	2.60	0.21	216.80
988	2.60	0.21	216.80
989	2.60	0.21	216.80
990	2.60	0.21	216.80
991	2.80	0.21	216.80
992	2.80	0.21	216.80
993	2.80	0.21	223.20
994	2.80	0.21	223.20
995	2.80	0.21	223.20
996	2.80	0.21	223.20
