clock	tasks	taskCompletionRatio	totalReward
110	0	0.48	0
111	0	0.48	0
112	0	0.49	0
113	0	0.49	0
114	0	0.49	0
115	0	0.49	0
116	0	0.5	0
117	0	0.5	0
118	0	0.5	0
119	0	0.5	0
120	0	0.51	0
121	0	0.51	0
122	0	0.51	0
123	0	0.51	0
124	0	0.52	0
125	0	0.52	0
126	0	0.52	0
127	0	0.52	0
128	0	0.52	0
129	0	0.53	0
130	0	0.53	0
131	0	0.53	0
132	0	0.53	0
133	0	0.53	0
134	0	0.53	0
135	0	0.53	0
136	0	0.53	0
137	0	0.53	0
138	0	0.53	0
139	0	0.53	0
140	0	0.53	0
141	0	0.53	32
142	0	0.53	32
143	0	0.53	32
144	0	0.53	32
145	0	0.53	131
146	0	0.53	131
147	0	0.53	131
148	0	0.52	131
149	0	0.52	131
150	0	0.52	131
151	0	0.52	131
152	0	0.51	131
153	0	0.51	131
154	0	0.51	218
155	0	0.51	218
156	0	0.5	218
157	0	0.5	218
158	0	0.5	218
159	0	0.49	218
160	0	0.49	218
161	0	0.49	218
162	0	0.49	218
163	0	0.48	218
164	0	0.48	218
165	0	0.48	218
166	0	0.47	218
167	0	0.47	218
168	0	0.47	218
169	0	0.47	218
170	0	0.46	218
171	0	0.46	218
172	0	0.46	218
173	0	0.45	218
174	0	0.45	218
175	0	0.45	218
176	0	0.45	218
177	0	0.44	218
178	0	0.44	218
179	0	0.44	218
180	0	0.44	218
181	0	0.43	218
182	0	0.43	218
183	0	0.43	218
184	0	0.43	218
185	0	0.42	218
186	0	0.42	218
187	0	0.42	218
188	0	0.42	218
189	0	0.42	218
190	0	0.41	218
191	0	0.41	218
192	0	0.41	218
193	0	0.41	218
194	0	0.41	218
195	1	0.4	218
196	1	0.4	218
197	1	0.4	218
198	1	0.4	218
199	1	0.39	218
200	1	0.39	218
201	1	0.39	218
202	1	0.39	218
203	1	0.39	218
204	1	0.39	218
205	1	0.38	218
206	1	0.38	218
207	1	0.38	218
208	1	0.38	218
209	1	0.38	218
210	1	0.37	218
211	1	0.37	218
212	1	0.37	218
213	1	0.37	218
214	1	0.37	218
215	1	0.37	218
216	1	0.36	218
217	1	0.36	218
218	1	0.36	218
219	1	0.36	218
220	1	0.36	218
221	1	0.36	218
222	1	0.36	218
223	1	0.36	218
224	1	0.36	218
225	1	0.36	218
226	1	0.36	218
227	1	0.36	218
228	1	0.35	218
229	1	0.35	218
230	1	0.35	218
231	1	0.35	218
232	1	0.35	218
233	1	0.35	218
234	1	0.35	218
235	1	0.35	218
236	2	0.35	218
237	3	0.35	218
238	3	0.35	218
239	3	0.35	218
240	3	0.35	218
241	3	0.35	218
242	3	0.35	218
243	3	0.34	218
244	3	0.34	218
245	3	0.34	218
246	3	0.34	218
247	3	0.34	218
248	3	0.34	218
249	3	0.34	218
250	3	0.34	218
251	3	0.34	218
252	3	0.34	218
253	3	0.34	218
254	3	0.34	218
255	3	0.34	218
256	3	0.34	218
257	3	0.34	218
258	3	0.34	218
259	3	0.34	218
260	3	0.34	218
261	3	0.33	218
262	3	0.33	218
263	3	0.33	218
264	3	0.33	218
265	3	0.33	218
266	3	0.33	218
267	3	0.33	218
268	3	0.33	218
269	3	0.33	218
270	3	0.33	218
271	3	0.33	218
272	3	0.33	218
273	3	0.33	218
274	3	0.33	218
275	3	0.33	218
276	3	0.33	218
277	3	0.33	218
278	3	0.33	218
279	3	0.33	218
280	3	0.33	218
281	3	0.33	218
282	3	0.33	218
283	3	0.33	218
284	3	0.33	218
285	3	0.33	218
286	3	0.33	218
287	3	0.32	218
288	3	0.32	218
289	3	0.32	218
290	3	0.32	218
291	3	0.32	218
292	3	0.32	218
293	3	0.32	218
294	3	0.32	218
295	3	0.32	218
296	3	0.32	218
297	3	0.32	218
298	3	0.31	218
299	3	0.31	218
300	3	0.31	218
301	3	0.31	218
302	3	0.31	218
303	3	0.31	218
304	3	0.31	218
305	3	0.31	218
306	3	0.31	218
307	3	0.31	218
308	3	0.31	218
309	3	0.31	218
310	3	0.31	218
311	3	0.31	218
312	3	0.31	218
313	3	0.31	218
314	3	0.31	218
315	3	0.31	218
316	3	0.31	218
317	3	0.31	218
318	3	0.31	218
319	3	0.31	218
320	3	0.31	218
321	3	0.31	218
322	3	0.31	218
323	3	0.31	218
324	3	0.31	218
325	3	0.31	218
326	3	0.31	218
327	3	0.31	218
328	3	0.3	218
329	3	0.3	218
330	3	0.3	218
331	3	0.3	218
332	3	0.3	218
333	3	0.3	218
334	3	0.3	218
335	3	0.3	218
336	3	0.3	218
337	3	0.3	218
338	3	0.3	218
339	3	0.3	218
340	3	0.3	218
341	3	0.3	218
342	3	0.3	218
343	3	0.3	218
344	3	0.3	218
345	3	0.3	218
346	3	0.3	218
347	3	0.3	218
348	3	0.3	218
349	3	0.3	218
350	3	0.3	218
351	3	0.3	218
352	3	0.3	218
353	3	0.3	218
354	3	0.3	218
355	3	0.3	218
356	3	0.3	218
357	3	0.3	218
358	3	0.3	218
359	3	0.3	218
360	3	0.3	218
361	3	0.3	218
362	3	0.3	218
363	3	0.3	218
364	3	0.3	218
365	3	0.3	218
366	3	0.3	218
367	3	0.29	218
368	3	0.29	218
369	3	0.29	218
370	3	0.29	218
371	3	0.29	218
372	3	0.29	218
373	3	0.29	218
374	3	0.29	218
375	3	0.29	218
376	3	0.29	218
377	3	0.29	218
378	3	0.29	218
379	3	0.29	218
380	3	0.29	218
381	3	0.29	218
382	3	0.29	218
383	3	0.29	218
384	3	0.29	218
385	3	0.29	218
386	3	0.29	218
387	3	0.29	218
388	3	0.29	218
389	3	0.29	218
390	3	0.29	218
391	3	0.29	218
392	3	0.29	218
393	3	0.29	218
394	3	0.29	218
395	3	0.29	218
396	3	0.29	218
397	3	0.29	218
398	3	0.29	218
399	3	0.29	218
400	3	0.29	218
401	3	0.29	218
402	3	0.29	218
403	3	0.28	218
404	3	0.28	218
405	3	0.28	218
406	3	0.28	218
407	3	0.28	218
408	3	0.28	218
409	3	0.28	218
410	3	0.28	218
411	3	0.28	218
412	3	0.28	218
413	3	0.28	218
414	3	0.28	218
415	3	0.28	218
416	3	0.28	218
417	3	0.28	218
418	3	0.27	218
419	3	0.27	218
420	3	0.27	218
421	3	0.27	218
422	3	0.27	218
423	3	0.27	218
424	3	0.27	218
425	3	0.27	218
426	3	0.27	218
427	3	0.27	218
428	3	0.27	218
429	3	0.27	218
430	3	0.27	218
431	3	0.27	218
432	3	0.27	218
433	3	0.27	218
434	3	0.26	218
435	3	0.26	218
436	3	0.26	218
437	3	0.26	218
438	3	0.26	218
439	3	0.26	218
440	3	0.26	218
441	3	0.26	218
442	3	0.26	218
443	3	0.26	218
444	3	0.26	218
445	3	0.26	218
446	3	0.26	218
447	3	0.26	218
448	3	0.26	218
449	3	0.26	218
450	3	0.26	218
451	3	0.26	218
452	3	0.26	218
453	3	0.26	218
454	3	0.26	218
455	3	0.26	218
456	3	0.26	218
457	3	0.26	218
458	3	0.26	218
459	3	0.26	218
460	3	0.26	218
461	3	0.26	218
462	3	0.26	218
463	3	0.27	218
464	3	0.27	218
465	3	0.27	218
466	3	0.27	218
467	3	0.27	218
468	3	0.27	218
469	3	0.27	218
470	3	0.27	218
471	3	0.27	218
472	3	0.27	218
473	3	0.27	218
474	3	0.27	218
475	3	0.27	218
476	3	0.27	218
477	3	0.27	218
478	3	0.27	218
479	3	0.27	218
480	3	0.27	218
481	3	0.27	218
482	3	0.27	218
483	3	0.27	218
484	3	0.27	218
485	3	0.27	218
486	3	0.27	218
487	3	0.27	218
488	3	0.27	218
489	3	0.27	218
490	3	0.27	218
491	3	0.27	218
492	3	0.27	218
493	3	0.27	218
494	3	0.27	218
495	3	0.27	218
496	3	0.27	218
497	3	0.27	218
498	3	0.27	218
499	3	0.27	218
500	3	0.28	218
501	3	0.28	218
502	3	0.28	218
503	3	0.28	218
504	3	0.28	218
505	3	0.28	218
506	3	0.28	218
507	3	0.28	218
508	3	0.28	218
509	3	0.28	218
510	3	0.28	218
511	3	0.28	218
512	3	0.28	218
513	3	0.28	218
514	3	0.28	218
515	3	0.29	218
516	3	0.29	218
517	3	0.29	218
518	3	0.29	218
519	3	0.29	218
520	3	0.29	218
521	3	0.29	218
522	3	0.29	218
523	3	0.29	218
524	3	0.29	218
525	3	0.3	218
526	3	0.3	218
527	3	0.3	218
528	3	0.3	218
529	3	0.3	218
530	3	0.3	218
531	3	0.3	218
532	3	0.3	218
533	3	0.3	218
534	3	0.3	218
535	3	0.3	218
536	3	0.3	218
537	3	0.3	218
538	3	0.3	218
539	3	0.3	218
540	3	0.3	218
541	3	0.3	218
542	3	0.31	218
543	3	0.31	218
544	3	0.31	218
545	3	0.31	218
546	3	0.31	218
547	3	0.31	287
548	3	0.31	287
549	3	0.31	287
550	3	0.31	287
551	3	0.31	287
552	3	0.31	287
553	3	0.31	287
554	3	0.31	287
555	3	0.31	287
556	3	0.31	287
557	3	0.31	287
558	3	0.31	287
559	3	0.31	287
560	3	0.31	287
561	3	0.31	287
562	3	0.31	287
563	3	0.31	287
564	3	0.31	287
565	3	0.31	287
566	3	0.31	287
567	3	0.31	287
568	3	0.31	287
569	3	0.31	287
570	3	0.31	287
571	3	0.31	287
572	3	0.31	287
573	3	0.31	287
574	3	0.31	287
575	3	0.31	287
576	3	0.31	287
577	3	0.31	287
578	3	0.31	287
579	3	0.31	287
580	3	0.31	287
581	3	0.31	287
582	3	0.31	287
583	3	0.31	287
584	3	0.31	287
585	3	0.31	287
586	3	0.31	287
587	3	0.31	287
588	3	0.31	287
589	3	0.31	287
590	3	0.31	287
591	3	0.31	287
592	3	0.31	287
593	3	0.31	287
594	3	0.31	287
595	3	0.31	287
596	3	0.31	382
597	3	0.31	382
598	3	0.31	382
599	3	0.31	382
600	3	0.31	382
601	3	0.31	382
602	3	0.31	382
603	3	0.31	382
604	3	0.31	382
605	3	0.31	382
606	3	0.31	382
607	3	0.31	382
608	3	0.3	382
609	3	0.3	382
610	3	0.3	382
611	3	0.3	382
612	3	0.3	382
613	3	0.3	382
614	3	0.3	382
615	3	0.3	382
616	3	0.3	382
617	3	0.3	382
618	3	0.3	382
619	3	0.3	382
620	3	0.3	382
621	3	0.3	382
622	3	0.3	382
623	3	0.3	382
624	3	0.3	382
625	3	0.3	382
626	3	0.3	382
627	3	0.3	382
628	3	0.3	382
629	3	0.29	382
630	3	0.29	382
631	3	0.29	382
632	3	0.29	382
633	3	0.29	382
634	3	0.29	382
635	3	0.29	382
636	3	0.29	382
637	3	0.29	382
638	3	0.29	382
639	3	0.29	382
640	3	0.29	382
641	3	0.29	382
642	3	0.29	382
643	3	0.29	382
644	3	0.29	382
645	3	0.29	382
646	3	0.29	382
647	3	0.29	382
648	3	0.29	382
649	3	0.29	382
650	3	0.29	382
651	4	0.28	382
652	4	0.28	382
653	4	0.28	382
654	4	0.28	382
655	4	0.28	382
656	4	0.28	382
657	4	0.28	382
658	4	0.28	382
659	4	0.28	382
660	4	0.28	382
661	4	0.28	382
662	4	0.28	382
663	4	0.28	382
664	4	0.28	382
665	4	0.28	382
666	4	0.28	382
667	4	0.28	382
668	4	0.28	382
669	4	0.28	382
670	4	0.28	382
671	4	0.28	382
672	4	0.28	382
673	5	0.28	382
674	5	0.28	382
675	5	0.27	382
676	5	0.27	382
677	5	0.27	382
678	5	0.27	382
679	5	0.27	382
680	5	0.27	382
681	5	0.27	382
682	5	0.27	382
683	5	0.27	382
684	5	0.27	382
685	5	0.27	382
686	5	0.27	382
687	5	0.27	382
688	5	0.27	382
689	5	0.27	382
690	5	0.27	382
691	5	0.27	382
692	5	0.27	382
693	5	0.27	382
694	5	0.27	382
695	5	0.27	382
696	5	0.27	382
697	5	0.27	382
698	5	0.27	382
699	5	0.27	382
700	5	0.27	382
701	5	0.27	382
702	5	0.27	382
703	5	0.27	382
704	5	0.27	382
705	5	0.27	382
706	5	0.27	382
707	5	0.27	382
708	5	0.27	382
709	5	0.27	382
710	5	0.27	382
711	5	0.27	382
712	5	0.27	382
713	5	0.27	382
714	5	0.27	382
715	5	0.27	382
716	5	0.27	382
717	5	0.27	382
718	5	0.27	382
719	5	0.27	382
720	5	0.27	382
721	5	0.27	382
722	5	0.27	382
723	5	0.27	382
724	5	0.26	382
725	5	0.26	382
726	5	0.26	382
727	5	0.26	382
728	5	0.26	382
729	5	0.26	382
730	5	0.26	382
731	5	0.26	382
732	5	0.26	382
733	5	0.26	382
734	5	0.26	382
735	5	0.26	382
736	5	0.26	382
737	5	0.26	382
738	5	0.26	382
739	5	0.26	382
740	5	0.26	382
741	5	0.26	382
742	5	0.26	382
743	5	0.26	382
744	5	0.26	382
745	5	0.26	382
746	5	0.26	382
747	5	0.26	382
748	5	0.26	382
749	5	0.26	382
750	5	0.26	382
751	5	0.26	382
752	5	0.26	382
753	5	0.26	382
754	5	0.26	382
755	5	0.26	382
756	5	0.26	382
757	5	0.26	382
758	5	0.26	382
759	5	0.26	382
760	5	0.26	382
761	5	0.26	382
762	5	0.26	382
763	5	0.26	382
764	5	0.26	382
765	5	0.26	382
766	5	0.26	382
767	5	0.26	382
768	5	0.26	382
769	5	0.26	382
770	5	0.26	382
771	5	0.26	382
772	5	0.26	382
773	5	0.26	382
774	5	0.26	382
775	5	0.26	382
776	5	0.26	382
777	5	0.26	382
778	5	0.26	382
779	5	0.26	382
780	5	0.26	382
781	5	0.26	382
782	5	0.26	382
783	5	0.26	382
784	5	0.26	382
785	5	0.26	382
786	5	0.26	382
787	5	0.26	382
788	5	0.26	382
789	5	0.26	382
790	5	0.26	382
791	5	0.26	382
792	5	0.26	382
793	5	0.26	382
794	5	0.26	382
795	5	0.26	382
796	5	0.26	382
797	5	0.26	382
798	5	0.26	382
799	5	0.26	382
800	5	0.26	382
801	5	0.26	456
802	5	0.26	456
803	5	0.26	456
804	5	0.26	456
805	5	0.26	456
806	5	0.26	456
807	5	0.26	456
808	5	0.26	456
809	5	0.26	456
810	5	0.26	456
811	5	0.26	456
812	5	0.26	456
813	5	0.26	456
814	5	0.26	456
815	5	0.26	456
816	5	0.26	456
817	5	0.26	456
818	5	0.26	456
819	5	0.26	456
820	5	0.26	456
821	5	0.26	456
822	5	0.26	456
823	5	0.26	456
824	5	0.26	456
825	5	0.26	456
826	5	0.26	456
827	5	0.26	456
828	5	0.26	456
829	5	0.26	456
830	5	0.26	456
831	5	0.26	456
832	5	0.26	456
833	5	0.26	456
834	5	0.26	456
835	5	0.26	456
836	5	0.26	456
837	5	0.26	456
838	5	0.26	456
839	5	0.26	456
840	5	0.26	456
841	5	0.26	456
842	5	0.26	456
843	5	0.26	456
844	5	0.26	456
845	5	0.26	456
846	5	0.26	456
847	5	0.26	456
848	5	0.25	456
849	5	0.25	456
850	5	0.25	456
851	5	0.25	456
852	5	0.25	456
853	5	0.25	456
854	5	0.25	456
855	5	0.25	456
856	5	0.25	456
857	5	0.25	456
858	5	0.25	456
859	5	0.25	456
860	5	0.25	456
861	5	0.25	456
862	5	0.25	456
863	5	0.25	456
864	5	0.25	456
865	5	0.25	456
866	5	0.25	456
867	5	0.25	456
868	5	0.25	456
869	5	0.25	456
870	5	0.25	456
871	5	0.25	456
872	5	0.25	456
873	5	0.25	456
874	5	0.25	456
875	5	0.25	456
876	5	0.25	456
877	5	0.25	456
878	5	0.25	456
879	5	0.25	456
880	5	0.25	456
881	5	0.25	456
882	6	0.24	456
883	6	0.24	456
884	6	0.24	456
885	6	0.24	456
886	6	0.24	456
887	6	0.24	456
888	6	0.24	456
889	6	0.24	456
890	6	0.24	456
891	6	0.24	456
892	6	0.24	456
893	6	0.24	456
894	6	0.24	456
895	6	0.24	456
896	6	0.24	456
897	6	0.24	456
898	6	0.24	456
899	6	0.24	456
900	6	0.24	456
901	6	0.24	456
902	6	0.24	456
903	6	0.24	456
904	6	0.24	456
905	6	0.24	456
906	6	0.24	456
907	6	0.24	456
908	6	0.24	456
909	6	0.24	456
910	6	0.24	456
911	6	0.24	456
912	6	0.24	456
913	6	0.24	456
914	6	0.24	456
915	6	0.24	456
916	6	0.24	456
917	6	0.24	456
918	6	0.24	456
919	6	0.24	456
920	6	0.24	456
921	6	0.24	456
922	6	0.24	456
923	6	0.24	456
924	6	0.24	456
925	6	0.24	456
926	6	0.24	456
927	6	0.24	456
928	6	0.24	456
929	6	0.24	456
930	6	0.24	456
931	6	0.24	456
932	6	0.24	456
933	6	0.24	456
934	6	0.24	456
935	6	0.24	456
936	6	0.24	456
937	6	0.24	456
938	6	0.24	456
939	6	0.24	456
940	6	0.24	456
941	6	0.24	456
942	6	0.24	456
943	6	0.24	456
944	6	0.24	456
945	6	0.24	456
946	6	0.24	456
947	6	0.24	456
948	6	0.24	456
949	6	0.24	456
950	6	0.24	456
951	6	0.25	456
952	6	0.25	456
953	6	0.25	456
954	6	0.25	456
955	6	0.25	456
956	6	0.25	456
957	6	0.25	456
958	6	0.25	456
959	6	0.25	456
960	6	0.25	456
961	6	0.25	456
962	6	0.25	456
963	6	0.25	456
964	6	0.25	456
965	6	0.25	456
966	6	0.25	456
967	6	0.25	456
968	6	0.25	456
969	6	0.25	456
970	6	0.25	456
971	6	0.25	456
972	6	0.25	456
973	6	0.25	456
974	6	0.25	456
975	6	0.25	456
976	6	0.25	456
977	6	0.25	456
978	6	0.25	456
979	6	0.25	456
980	6	0.25	456
981	6	0.25	456
982	6	0.25	456
983	6	0.25	456
984	6	0.25	456
985	6	0.25	456
986	6	0.25	456
987	6	0.25	456
988	6	0.25	456
989	6	0.25	456
990	6	0.25	456
991	6	0.25	456
992	6	0.25	456
993	6	0.25	456
994	6	0.25	456
995	6	0.25	456
996	6	0.25	456
997	6	0.25	456
998	6	0.25	456
999	6	0.25	456
1000	6	0.25	456
1001	6	0.25	456
1002	6	0.25	456
1003	6	0.25	456
1004	6	0.25	456
1005	6	0.25	456
1006	6	0.26	456
1007	6	0.26	456
1008	6	0.25	456
1009	6	0.25	456
1010	6	0.25	456
1011	6	0.25	456
1012	6	0.25	456
1013	6	0.25	456
1014	6	0.25	456
1015	6	0.25	456
1016	6	0.25	456
1017	6	0.25	456
1018	6	0.25	456
1019	6	0.25	456
1020	6	0.25	456
1021	6	0.25	456
1022	6	0.25	502
1023	6	0.25	502
1024	6	0.25	502
1025	6	0.25	502
1026	6	0.25	502
1027	6	0.25	502
1028	6	0.25	502
1029	6	0.25	502
1030	6	0.25	502
1031	6	0.25	502
1032	6	0.25	502
1033	6	0.25	502
1034	6	0.25	502
1035	6	0.25	502
1036	6	0.25	502
1037	6	0.25	502
1038	6	0.25	502
1039	6	0.25	502
1040	6	0.25	502
1041	6	0.25	502
1042	6	0.25	502
1043	6	0.25	502
1044	6	0.25	502
1045	6	0.25	502
1046	6	0.25	502
1047	6	0.25	502
1048	6	0.25	502
1049	6	0.25	502
1050	6	0.25	502
1051	6	0.25	502
1052	6	0.25	502
1053	6	0.25	502
1054	6	0.25	502
1055	6	0.25	502
1056	6	0.25	502
1057	6	0.25	502
1058	6	0.25	502
1059	6	0.25	502
1060	6	0.25	502
1061	6	0.24	502
1062	6	0.24	502
1063	6	0.24	502
1064	6	0.24	502
1065	6	0.24	502
1066	6	0.24	502
1067	6	0.24	502
1068	6	0.24	502
1069	6	0.24	502
1070	6	0.24	502
1071	6	0.24	502
1072	6	0.24	502
1073	6	0.24	502
1074	6	0.24	502
1075	6	0.24	502
1076	6	0.24	502
1077	6	0.24	502
1078	6	0.24	502
1079	6	0.24	502
1080	6	0.24	502
1081	6	0.24	502
1082	6	0.24	502
1083	6	0.24	502
1084	6	0.24	502
1085	6	0.24	502
1086	6	0.24	502
1087	6	0.24	502
1088	6	0.24	502
1089	6	0.24	502
1090	7	0.24	502
1091	7	0.24	502
1092	7	0.24	502
1093	7	0.24	502
1094	7	0.24	502
1095	7	0.24	502
1096	7	0.24	502
1097	7	0.24	502
1098	7	0.24	502
1099	7	0.24	502
1100	7	0.24	502
1101	7	0.24	502
1102	7	0.24	502
1103	7	0.24	502
1104	7	0.24	502
1105	7	0.24	502
1106	7	0.23	502
1107	7	0.23	502
1108	7	0.23	502
1109	7	0.23	502
1110	7	0.23	502
1111	7	0.23	502
1112	7	0.23	502
1113	7	0.23	502
1114	7	0.23	502
1115	7	0.23	502
1116	7	0.23	502
1117	7	0.23	502
1118	7	0.23	502
1119	7	0.23	502
1120	7	0.23	502
1121	7	0.23	502
1122	7	0.23	502
1123	7	0.23	502
1124	7	0.23	502
1125	7	0.23	502
1126	7	0.23	502
1127	7	0.23	502
1128	7	0.23	502
1129	7	0.23	502
1130	7	0.23	502
1131	7	0.23	502
1132	7	0.23	502
1133	7	0.23	502
1134	7	0.23	502
1135	7	0.23	502
1136	7	0.23	502
1137	7	0.23	502
1138	7	0.23	502
1139	7	0.23	502
1140	7	0.23	502
1141	7	0.23	502
1142	7	0.23	502
1143	7	0.23	502
1144	7	0.23	502
1145	7	0.23	502
1146	7	0.23	502
1147	7	0.23	502
1148	7	0.23	502
1149	7	0.23	502
