clock	tasks	taskCompletionRatio	totalReward
85	0.00	0.40	0.00
86	0.00	0.41	0.00
87	0.00	0.42	0.00
88	0.00	0.42	0.00
89	0.00	0.43	0.00
90	0.00	0.44	0.00
91	0.00	0.44	0.00
92	0.00	0.45	0.00
93	0.00	0.45	0.00
94	0.00	0.46	0.00
95	0.00	0.47	0.00
96	0.00	0.47	0.00
97	0.00	0.48	0.00
98	0.00	0.48	0.00
99	0.00	0.49	0.00
100	0.00	0.49	0.00
101	0.00	0.50	0.00
102	0.00	0.50	0.00
103	0.00	0.51	0.00
104	0.00	0.51	0.00
105	0.00	0.52	0.00
106	0.00	0.52	0.00
107	0.00	0.53	0.00
108	0.00	0.53	0.00
109	0.00	0.54	0.00
110	0.00	0.54	0.00
111	0.00	0.54	0.00
112	0.00	0.55	0.00
113	0.00	0.55	0.00
114	0.00	0.56	0.00
115	0.00	0.56	0.00
116	0.00	0.56	0.00
117	0.00	0.57	0.00
118	0.00	0.57	0.00
119	0.00	0.57	0.00
120	0.00	0.58	0.00
121	0.00	0.58	0.00
122	0.00	0.58	0.00
123	0.00	0.59	0.00
124	0.00	0.59	0.00
125	0.00	0.59	0.00
126	0.00	0.60	0.00
127	0.00	0.60	0.00
128	0.00	0.60	0.00
129	0.00	0.61	0.00
130	0.00	0.61	0.00
131	0.00	0.61	0.00
132	0.00	0.61	0.00
133	0.00	0.62	0.00
134	0.00	0.62	0.00
135	0.00	0.62	0.00
136	0.00	0.63	19.80
137	0.00	0.63	38.80
138	0.00	0.63	38.80
139	0.00	0.63	38.80
140	0.00	0.63	38.80
141	0.00	0.64	46.60
142	0.00	0.64	68.80
143	0.00	0.64	83.80
144	0.00	0.64	83.80
145	0.00	0.64	97.80
146	0.00	0.64	97.80
147	0.00	0.64	115.40
148	0.00	0.64	115.40
149	0.00	0.64	124.00
150	0.00	0.64	124.00
151	0.00	0.64	139.00
152	0.00	0.64	142.80
153	0.00	0.64	153.20
154	0.00	0.64	160.80
155	0.00	0.64	184.20
156	0.00	0.63	200.00
157	0.00	0.63	200.00
158	0.00	0.63	241.60
159	0.00	0.63	241.60
160	0.00	0.62	241.60
161	0.20	0.62	241.60
162	0.40	0.62	241.60
163	0.40	0.62	241.60
164	0.40	0.62	241.60
165	0.40	0.61	252.00
166	0.60	0.61	252.00
167	0.60	0.60	252.00
168	0.80	0.60	252.00
169	0.80	0.60	256.20
170	0.80	0.59	256.20
171	0.80	0.59	256.20
172	0.80	0.59	256.20
173	0.80	0.58	256.20
174	0.80	0.58	256.20
175	1.00	0.58	256.60
176	1.00	0.57	256.60
177	1.60	0.57	256.60
178	1.60	0.57	256.60
179	1.60	0.56	256.60
180	1.60	0.56	256.60
181	1.60	0.56	256.60
182	1.60	0.55	256.60
183	1.60	0.55	256.60
184	1.60	0.55	256.60
185	1.60	0.55	256.60
186	1.80	0.54	256.60
187	1.80	0.54	256.60
188	1.80	0.54	256.60
189	1.80	0.53	256.60
190	1.80	0.53	256.60
191	1.80	0.53	256.60
192	2.00	0.53	256.60
193	2.00	0.52	256.60
194	2.00	0.52	256.60
195	2.00	0.52	256.60
196	2.00	0.52	256.60
197	2.00	0.51	256.60
198	2.00	0.51	256.60
199	2.20	0.51	256.60
200	2.20	0.51	256.60
201	2.40	0.50	256.60
202	2.40	0.50	256.60
203	2.40	0.50	256.60
204	2.40	0.50	256.60
205	2.40	0.49	256.60
206	2.40	0.49	256.60
207	2.40	0.49	256.60
208	2.80	0.49	256.60
209	2.80	0.48	256.60
210	2.80	0.48	256.60
211	2.80	0.48	256.60
212	3.00	0.48	256.60
213	3.00	0.47	256.60
214	3.00	0.47	256.60
215	3.00	0.47	256.60
216	3.00	0.47	256.60
217	3.00	0.47	256.60
218	3.00	0.46	256.60
219	3.00	0.46	256.60
220	3.40	0.46	256.60
221	3.60	0.46	256.60
222	3.60	0.45	256.60
223	3.60	0.45	256.60
224	3.60	0.45	256.60
225	3.60	0.45	256.60
226	3.60	0.45	256.60
227	3.60	0.44	256.60
228	3.80	0.44	256.60
229	4.00	0.44	256.60
230	4.00	0.44	256.60
231	4.00	0.44	256.60
232	4.20	0.44	256.60
233	4.20	0.43	256.60
234	4.20	0.43	256.60
235	4.40	0.43	256.60
236	4.40	0.43	256.60
237	4.40	0.43	256.60
238	4.40	0.42	256.60
239	4.40	0.42	256.60
240	4.40	0.42	256.60
241	4.60	0.42	256.60
242	4.60	0.42	256.60
243	4.60	0.42	256.60
244	4.60	0.41	256.60
245	4.60	0.41	256.60
246	4.80	0.41	256.60
247	4.80	0.41	256.60
248	4.80	0.41	256.60
249	4.80	0.41	256.60
250	4.80	0.40	256.60
251	4.80	0.40	256.60
252	4.80	0.40	256.60
253	4.80	0.40	256.60
254	4.80	0.40	256.60
255	4.80	0.40	256.60
256	4.80	0.39	256.60
257	4.80	0.39	256.60
258	4.80	0.39	256.60
259	4.80	0.39	256.60
260	4.80	0.39	256.60
261	4.80	0.39	256.60
262	4.80	0.39	256.60
263	4.80	0.38	256.60
264	4.80	0.38	256.60
265	4.80	0.38	256.60
266	4.80	0.38	256.60
267	4.80	0.38	256.60
268	4.80	0.38	256.60
269	4.80	0.38	256.60
270	4.80	0.38	256.60
271	5.00	0.38	256.60
272	5.00	0.38	256.60
273	5.00	0.38	256.60
274	5.00	0.38	256.60
275	5.00	0.38	256.60
276	5.00	0.38	256.60
277	5.00	0.38	256.60
278	5.00	0.38	256.60
279	5.00	0.37	256.60
280	5.00	0.37	256.60
281	5.00	0.37	256.60
282	5.00	0.37	256.60
283	5.00	0.38	256.60
284	5.00	0.38	256.60
285	5.00	0.38	256.60
286	5.00	0.38	256.60
287	5.00	0.38	256.60
288	5.00	0.38	256.60
289	5.00	0.38	256.60
290	5.00	0.37	256.60
291	5.00	0.37	256.60
292	5.00	0.37	256.60
293	5.00	0.37	256.60
294	5.00	0.37	256.60
295	5.00	0.37	256.60
296	5.00	0.37	256.60
297	5.00	0.37	256.60
298	5.00	0.37	256.60
299	5.00	0.37	256.60
300	5.00	0.37	256.60
301	5.00	0.37	256.60
302	5.00	0.37	256.60
303	5.00	0.37	256.60
304	5.00	0.38	256.60
305	5.00	0.38	256.60
306	5.00	0.38	256.60
307	5.00	0.38	256.60
308	5.00	0.38	256.60
309	5.00	0.37	256.60
310	5.00	0.37	256.60
311	5.00	0.38	256.60
312	5.00	0.38	256.60
313	5.00	0.38	256.60
314	5.00	0.38	256.60
315	5.00	0.38	256.60
316	5.00	0.38	256.60
317	5.00	0.38	256.60
318	5.00	0.38	256.60
319	5.00	0.38	256.60
320	5.00	0.38	256.60
321	5.00	0.38	256.60
322	5.00	0.38	256.60
323	5.00	0.38	256.60
324	5.00	0.38	256.60
325	5.00	0.38	256.60
326	5.00	0.39	256.60
327	5.00	0.39	256.60
328	5.00	0.39	256.60
329	5.00	0.39	256.60
330	5.00	0.39	256.60
331	5.00	0.39	256.60
332	5.00	0.39	256.60
333	5.00	0.39	256.60
334	5.00	0.39	256.60
335	5.00	0.39	256.60
336	5.00	0.40	256.60
337	5.00	0.40	256.60
338	5.00	0.40	256.60
339	5.00	0.40	256.60
340	5.00	0.40	256.60
341	5.00	0.40	256.60
342	5.00	0.40	256.60
343	5.00	0.40	256.60
344	5.00	0.41	256.60
345	5.00	0.41	256.60
346	5.00	0.41	256.60
347	5.00	0.41	256.60
348	5.00	0.41	256.60
349	5.00	0.41	256.60
350	5.00	0.42	256.60
351	5.00	0.42	256.60
352	5.00	0.42	256.60
353	5.00	0.42	256.60
354	5.00	0.42	256.60
355	5.00	0.42	256.60
356	5.00	0.42	269.20
357	5.00	0.42	288.00
358	5.00	0.42	288.00
359	5.00	0.42	288.00
360	5.00	0.42	288.00
361	5.00	0.43	288.00
362	5.00	0.43	294.40
363	5.00	0.43	294.40
364	5.00	0.43	294.40
365	5.00	0.43	294.40
366	5.00	0.43	320.60
367	5.00	0.43	338.60
368	5.00	0.43	338.60
369	5.00	0.43	338.60
370	5.00	0.43	338.60
371	5.00	0.43	338.60
372	5.00	0.43	338.60
373	5.00	0.44	338.60
374	5.00	0.44	338.60
375	5.00	0.44	338.60
376	5.00	0.44	338.60
377	5.00	0.44	338.60
378	5.00	0.44	338.60
379	5.20	0.44	338.60
380	5.20	0.44	338.60
381	5.20	0.44	338.60
382	5.20	0.44	338.60
383	5.20	0.44	338.60
384	5.20	0.44	338.60
385	5.20	0.45	339.40
386	5.20	0.45	359.20
387	5.20	0.45	359.20
388	5.20	0.45	376.80
389	5.20	0.45	376.80
390	5.20	0.45	376.80
391	5.20	0.45	376.80
392	5.40	0.45	376.80
393	5.40	0.45	376.80
394	5.40	0.45	376.80
395	5.40	0.45	376.80
396	5.40	0.45	376.80
397	5.40	0.45	376.80
398	5.40	0.45	376.80
399	5.60	0.45	376.80
400	5.60	0.45	376.80
401	5.60	0.45	376.80
402	5.80	0.45	376.80
403	5.80	0.45	384.80
404	6.00	0.45	384.80
405	6.00	0.45	384.80
406	6.00	0.45	384.80
407	6.00	0.45	421.40
408	6.00	0.45	421.40
409	6.00	0.45	421.40
410	6.00	0.45	421.40
411	6.00	0.45	421.40
412	6.00	0.45	438.00
413	6.00	0.45	438.00
414	6.00	0.45	438.00
415	6.00	0.45	438.00
416	6.00	0.45	438.00
417	6.00	0.45	438.00
418	6.00	0.45	452.80
419	6.00	0.45	468.20
420	6.00	0.45	487.20
421	6.20	0.45	487.20
422	6.20	0.45	487.20
423	6.20	0.45	487.20
424	6.20	0.45	487.20
425	6.20	0.45	487.20
426	6.20	0.45	506.00
427	6.20	0.45	506.00
428	6.20	0.45	506.00
429	6.40	0.45	506.00
430	6.40	0.45	517.40
431	6.40	0.44	522.00
432	6.60	0.44	533.00
433	6.60	0.44	533.00
434	6.60	0.44	533.00
435	6.60	0.44	533.00
436	6.60	0.44	533.00
437	6.60	0.44	533.00
438	6.60	0.44	533.00
439	6.60	0.44	533.00
440	6.60	0.44	558.20
441	6.60	0.44	558.20
442	6.60	0.44	558.20
443	6.60	0.44	558.20
444	6.60	0.43	558.20
445	6.60	0.43	558.20
446	6.60	0.43	558.20
447	6.60	0.43	558.20
448	6.60	0.43	558.20
449	6.80	0.43	558.20
450	6.80	0.43	558.20
451	6.80	0.43	558.20
452	6.80	0.43	558.20
453	6.80	0.43	558.20
454	6.80	0.43	558.20
455	6.80	0.43	558.20
456	6.80	0.43	558.20
457	6.80	0.43	558.20
458	6.80	0.42	558.20
459	6.80	0.42	558.20
460	6.80	0.42	558.20
461	6.80	0.42	558.20
462	7.00	0.42	558.20
463	7.00	0.42	558.20
464	7.00	0.42	558.20
465	7.00	0.42	558.20
466	7.00	0.42	558.20
467	7.20	0.42	558.20
468	7.20	0.42	558.20
469	7.20	0.42	558.20
470	7.20	0.42	558.20
471	7.20	0.42	558.20
472	7.20	0.42	569.60
473	7.20	0.41	569.60
474	7.20	0.41	569.60
475	7.40	0.41	569.60
476	7.40	0.41	569.60
477	7.40	0.41	569.60
478	7.60	0.41	569.60
479	7.80	0.41	569.60
480	7.80	0.41	569.60
481	8.00	0.41	569.60
482	8.00	0.41	569.60
483	8.00	0.41	569.60
484	8.00	0.41	569.60
485	8.00	0.41	569.60
486	8.00	0.41	569.60
487	8.20	0.40	569.60
488	8.40	0.40	569.60
489	8.60	0.40	569.60
490	8.60	0.40	569.60
491	8.60	0.40	569.60
492	8.60	0.40	569.60
493	8.60	0.40	569.60
494	8.60	0.40	569.60
495	8.60	0.40	569.60
496	8.60	0.40	569.60
497	8.60	0.40	569.60
498	8.60	0.40	569.60
499	8.80	0.40	569.60
500	8.80	0.39	569.60
501	9.00	0.39	569.60
502	9.00	0.39	569.60
503	9.00	0.39	569.60
504	9.20	0.39	569.60
505	9.20	0.39	569.60
506	9.20	0.39	569.60
507	9.20	0.39	569.60
508	9.20	0.39	569.60
509	9.20	0.39	569.60
510	9.20	0.39	569.60
511	9.20	0.39	569.60
512	9.20	0.39	569.60
513	9.20	0.39	569.60
514	9.20	0.39	569.60
515	9.20	0.39	569.60
516	9.20	0.39	569.60
517	9.20	0.39	569.60
518	9.20	0.39	569.60
519	9.20	0.39	569.60
520	9.20	0.39	569.60
521	9.20	0.39	569.60
522	9.20	0.39	569.60
523	9.20	0.39	569.60
524	9.20	0.39	569.60
525	9.20	0.39	569.60
526	9.20	0.39	569.60
527	9.20	0.39	569.60
528	9.20	0.39	569.60
529	9.20	0.39	569.60
530	9.20	0.39	569.60
531	9.20	0.39	572.00
532	9.40	0.39	572.00
533	9.60	0.39	572.00
534	9.60	0.39	572.00
535	9.60	0.39	572.00
536	9.60	0.39	572.00
537	9.60	0.39	572.00
538	9.60	0.39	572.00
539	9.60	0.39	572.00
540	9.60	0.39	572.00
541	9.60	0.39	572.00
542	9.60	0.39	572.00
543	9.60	0.39	572.00
544	9.60	0.39	572.00
545	9.60	0.39	572.00
546	9.60	0.39	572.00
547	9.60	0.39	572.00
548	9.60	0.39	572.00
549	9.60	0.39	572.00
550	9.60	0.39	572.00
551	9.60	0.39	572.00
552	9.60	0.39	572.00
553	9.60	0.39	572.00
554	9.60	0.39	572.00
555	9.60	0.39	572.00
556	9.60	0.39	572.00
557	9.60	0.39	572.00
558	9.60	0.39	572.00
559	9.60	0.39	572.00
560	9.60	0.39	572.00
561	9.60	0.39	572.00
562	9.60	0.39	572.00
563	9.60	0.39	572.00
564	9.60	0.39	572.00
565	9.60	0.39	572.00
566	9.60	0.39	572.00
567	9.60	0.39	572.00
568	9.60	0.39	572.00
569	9.60	0.39	572.00
570	9.60	0.39	572.00
571	9.60	0.39	572.00
572	9.60	0.39	572.00
573	9.60	0.39	581.60
574	9.60	0.39	581.60
575	9.60	0.39	581.60
576	9.60	0.39	581.60
577	9.60	0.39	581.60
578	9.60	0.39	581.60
579	9.80	0.39	581.60
580	9.80	0.39	581.60
581	9.80	0.39	581.60
582	9.80	0.39	581.60
583	9.80	0.39	581.60
584	9.80	0.39	581.60
585	9.80	0.39	581.60
586	9.80	0.39	583.00
587	9.80	0.39	583.00
588	9.80	0.39	583.00
589	9.80	0.39	583.00
590	9.80	0.39	583.00
591	9.80	0.39	583.00
592	9.80	0.39	583.00
593	9.80	0.39	583.00
594	9.80	0.39	583.00
595	9.80	0.39	583.00
596	9.80	0.39	583.00
597	9.80	0.39	583.00
598	9.80	0.39	583.00
599	9.80	0.39	583.00
600	9.80	0.39	583.00
601	9.80	0.40	583.00
602	9.80	0.40	583.00
603	9.80	0.40	583.00
604	9.80	0.40	583.00
605	9.80	0.40	603.60
606	9.80	0.40	603.60
607	9.80	0.40	603.60
608	9.80	0.40	612.20
609	9.80	0.40	612.20
610	9.80	0.40	612.20
611	9.80	0.40	612.20
612	9.80	0.40	612.20
613	9.80	0.40	612.20
614	9.80	0.40	612.20
615	9.80	0.40	612.20
616	9.80	0.40	612.20
617	9.80	0.40	612.20
618	9.80	0.40	612.20
619	9.80	0.40	626.80
620	10.00	0.40	626.80
621	10.00	0.40	626.80
622	10.00	0.40	626.80
623	10.00	0.40	626.80
624	10.00	0.41	626.80
625	10.00	0.41	626.80
626	10.00	0.41	646.40
627	10.20	0.41	646.40
628	10.40	0.41	646.40
629	10.40	0.41	646.40
630	10.40	0.41	646.40
631	10.40	0.41	646.40
632	10.40	0.41	650.60
633	10.40	0.41	650.60
634	10.40	0.41	650.60
635	10.40	0.41	650.60
636	10.60	0.41	650.60
637	10.60	0.41	650.60
638	10.60	0.41	650.60
639	10.60	0.41	650.60
640	10.60	0.41	650.60
641	10.60	0.41	650.60
642	10.60	0.41	661.00
643	10.60	0.41	661.00
644	10.60	0.41	661.00
645	10.60	0.41	661.00
646	10.60	0.41	661.00
647	10.60	0.41	661.00
648	10.60	0.41	661.00
649	10.60	0.41	661.00
650	10.60	0.41	661.00
651	10.60	0.41	661.00
652	10.80	0.41	661.00
653	10.80	0.41	661.00
654	10.80	0.41	661.00
655	11.00	0.41	661.00
656	11.00	0.41	661.00
657	11.00	0.41	661.00
658	11.00	0.41	661.00
659	11.00	0.41	661.00
660	11.00	0.41	661.00
661	11.00	0.41	661.00
662	11.00	0.41	661.00
663	11.00	0.41	661.00
664	11.00	0.42	661.00
665	11.00	0.42	661.00
666	11.00	0.42	663.40
667	11.00	0.42	663.40
668	11.00	0.42	663.40
669	11.00	0.42	663.40
670	11.00	0.42	663.40
671	11.00	0.42	663.60
672	11.00	0.42	663.60
673	11.00	0.42	679.40
674	11.00	0.42	679.40
675	11.00	0.42	679.40
676	11.00	0.42	679.40
677	11.00	0.42	691.00
678	11.00	0.42	691.00
679	11.00	0.42	702.80
680	11.20	0.42	716.20
681	11.20	0.42	716.20
682	11.20	0.42	716.20
683	11.20	0.42	716.20
684	11.20	0.42	717.80
685	11.20	0.42	717.80
686	11.20	0.42	717.80
687	11.20	0.42	726.40
688	11.20	0.42	726.40
689	11.20	0.42	726.40
690	11.20	0.42	726.40
691	11.40	0.42	726.40
692	11.40	0.42	726.40
693	11.40	0.42	726.40
694	11.40	0.42	726.40
695	11.40	0.42	726.40
696	11.60	0.42	726.40
697	11.60	0.41	761.80
698	11.60	0.41	761.80
699	11.60	0.41	761.80
700	11.60	0.41	761.80
701	11.60	0.41	761.80
702	11.60	0.41	788.20
703	11.60	0.41	788.20
704	11.60	0.41	788.20
705	11.60	0.41	788.20
706	11.60	0.41	788.20
707	11.60	0.41	788.20
708	11.60	0.41	788.20
709	11.60	0.41	788.20
710	11.60	0.41	788.20
711	11.60	0.41	788.20
712	11.60	0.41	788.20
713	11.80	0.41	788.20
714	11.80	0.41	788.20
715	11.80	0.41	788.20
716	11.80	0.41	788.20
717	11.80	0.41	788.20
718	11.80	0.41	788.20
719	11.80	0.41	788.20
720	12.00	0.41	788.20
721	12.00	0.41	788.20
722	12.00	0.41	788.20
723	12.20	0.41	788.20
724	12.20	0.41	788.20
725	12.20	0.41	788.20
726	12.20	0.41	788.20
727	12.20	0.41	788.20
728	12.20	0.41	788.20
729	12.20	0.41	788.20
730	12.40	0.41	788.20
731	12.60	0.41	795.40
732	12.60	0.41	795.40
733	12.60	0.41	795.40
734	12.60	0.41	798.20
735	12.60	0.40	798.20
736	12.60	0.40	798.20
737	12.60	0.40	798.20
738	12.60	0.40	798.20
739	12.60	0.40	798.20
740	12.80	0.40	798.20
741	12.80	0.40	798.20
742	13.00	0.40	798.20
743	13.00	0.40	798.20
744	13.20	0.40	798.20
745	13.20	0.40	798.20
746	13.20	0.40	798.20
747	13.20	0.40	798.20
748	13.20	0.40	798.20
749	13.20	0.40	798.20
750	13.20	0.40	798.20
751	13.20	0.40	798.20
752	13.20	0.40	798.20
753	13.20	0.40	798.20
754	13.40	0.40	798.20
755	13.60	0.40	798.20
756	13.80	0.40	798.20
757	13.80	0.40	798.20
758	13.80	0.40	798.20
759	13.80	0.40	798.20
760	13.80	0.40	798.20
761	13.80	0.40	798.20
762	13.80	0.40	798.20
763	13.80	0.40	798.20
764	13.80	0.40	798.20
765	13.80	0.40	798.20
766	14.00	0.40	802.20
767	14.00	0.40	802.20
768	14.00	0.40	802.20
769	14.00	0.39	802.20
770	14.00	0.39	802.20
771	14.00	0.39	802.20
772	14.00	0.39	802.20
773	14.00	0.39	802.20
774	14.00	0.39	802.20
775	14.00	0.39	802.20
776	14.00	0.39	802.20
777	14.00	0.39	802.20
778	14.00	0.39	802.20
779	14.00	0.39	802.20
780	14.00	0.39	802.20
781	14.00	0.39	802.20
782	14.00	0.39	802.20
783	14.00	0.39	802.20
784	14.20	0.39	802.20
785	14.20	0.39	802.20
786	14.20	0.39	802.20
787	14.20	0.39	802.20
788	14.20	0.39	802.20
789	14.20	0.39	802.20
790	14.20	0.39	802.20
791	14.20	0.39	802.20
792	14.20	0.39	802.80
793	14.20	0.39	802.80
794	14.20	0.39	802.80
795	14.20	0.39	802.80
796	14.20	0.39	802.80
797	14.20	0.39	802.80
798	14.20	0.39	802.80
799	14.20	0.39	802.80
800	14.20	0.39	802.80
801	14.20	0.39	802.80
802	14.20	0.39	802.80
803	14.40	0.39	802.80
804	14.40	0.39	802.80
805	14.40	0.39	802.80
806	14.40	0.39	802.80
807	14.40	0.39	802.80
808	14.40	0.39	802.80
809	14.40	0.39	802.80
810	14.60	0.39	802.80
811	14.60	0.39	802.80
812	14.60	0.39	802.80
813	14.60	0.39	802.80
814	14.60	0.39	802.80
815	14.60	0.39	802.80
816	14.60	0.39	802.80
817	14.60	0.39	802.80
818	14.60	0.39	802.80
819	14.60	0.39	802.80
820	14.60	0.38	802.80
821	14.60	0.38	802.80
822	14.80	0.38	802.80
823	14.80	0.38	802.80
824	14.80	0.38	814.20
825	14.80	0.38	814.20
826	14.80	0.38	814.20
827	14.80	0.38	814.20
828	14.80	0.38	822.20
829	14.80	0.38	822.20
830	14.80	0.38	822.20
831	14.80	0.38	822.20
832	14.80	0.38	822.20
833	14.80	0.38	822.20
834	14.80	0.38	822.20
835	14.80	0.38	822.20
836	14.80	0.38	822.20
837	14.80	0.38	822.20
838	14.80	0.38	822.20
839	14.80	0.38	822.20
840	14.80	0.38	822.20
841	14.80	0.38	822.20
842	14.80	0.38	822.20
843	14.80	0.38	822.20
844	14.80	0.38	822.20
845	14.80	0.38	830.00
846	14.80	0.38	830.00
847	14.80	0.38	830.00
848	14.80	0.38	830.00
849	14.80	0.38	830.00
850	14.80	0.38	830.00
851	14.80	0.38	830.00
852	14.80	0.38	830.00
853	14.80	0.38	830.00
854	14.80	0.38	830.00
855	14.80	0.38	830.00
856	14.80	0.38	830.00
857	14.80	0.39	830.00
858	14.80	0.39	830.00
859	14.80	0.39	830.00
860	14.80	0.39	830.00
861	14.80	0.39	830.00
862	14.80	0.39	830.00
863	14.80	0.39	830.00
864	14.80	0.39	830.00
865	14.80	0.39	830.00
866	14.80	0.39	830.00
867	14.80	0.39	838.80
868	14.80	0.39	838.80
869	14.80	0.39	838.80
870	14.80	0.39	838.80
871	14.80	0.39	838.80
872	14.80	0.39	838.80
873	14.80	0.39	838.80
874	14.80	0.39	838.80
875	14.80	0.39	838.80
876	14.80	0.39	838.80
877	14.80	0.39	838.80
878	15.00	0.39	838.80
879	15.00	0.39	838.80
880	15.00	0.39	838.80
881	15.00	0.39	838.80
882	15.00	0.39	853.00
883	15.00	0.39	853.00
884	15.00	0.39	853.00
885	15.00	0.39	853.00
886	15.00	0.39	853.00
887	15.00	0.39	853.00
888	15.20	0.39	853.00
889	15.20	0.39	853.00
890	15.20	0.39	871.20
891	15.20	0.39	871.20
892	15.20	0.39	871.20
893	15.20	0.40	871.20
894	15.20	0.40	871.20
895	15.40	0.40	871.20
896	15.40	0.40	871.20
897	15.40	0.40	871.20
898	15.40	0.40	871.20
899	15.40	0.40	871.20
900	15.40	0.40	871.20
901	15.40	0.40	871.20
902	15.40	0.40	871.20
903	15.40	0.40	871.20
904	15.40	0.40	871.20
905	15.40	0.40	871.20
906	15.40	0.40	885.80
907	15.60	0.40	885.80
908	15.60	0.40	885.80
909	15.60	0.40	885.80
910	15.60	0.40	885.80
911	15.60	0.40	885.80
912	15.60	0.40	885.80
913	15.60	0.40	885.80
914	15.60	0.40	885.80
915	15.60	0.40	885.80
916	15.60	0.40	893.40
917	15.80	0.40	893.40
918	15.80	0.40	893.40
919	15.80	0.40	893.40
920	15.80	0.40	893.40
921	15.80	0.40	893.40
922	15.80	0.40	893.40
923	15.80	0.40	900.40
924	15.80	0.40	900.40
925	15.80	0.40	900.40
926	15.80	0.40	900.40
927	15.80	0.40	900.40
928	15.80	0.40	900.40
929	15.80	0.40	900.40
930	15.80	0.40	900.40
931	15.80	0.40	900.40
932	15.80	0.41	908.20
933	15.80	0.41	908.20
934	15.80	0.41	908.20
935	15.80	0.41	908.20
936	15.80	0.41	908.20
937	15.80	0.41	908.20
938	15.80	0.41	908.20
939	15.80	0.41	908.20
940	15.80	0.41	920.20
941	15.80	0.41	929.20
942	15.80	0.41	929.20
943	15.80	0.41	929.20
944	15.80	0.41	929.20
945	16.00	0.41	946.20
946	16.00	0.41	946.20
947	16.00	0.41	946.20
948	16.00	0.41	946.20
949	16.00	0.41	960.40
950	16.00	0.41	960.40
951	16.00	0.41	960.40
952	16.00	0.41	963.80
953	16.00	0.41	963.80
954	16.00	0.41	982.60
955	16.00	0.41	982.60
956	16.00	0.41	982.60
957	16.00	0.41	982.60
958	16.00	0.41	993.40
959	16.00	0.41	993.40
960	16.00	0.41	995.00
961	16.00	0.41	995.00
962	16.00	0.41	995.00
963	16.00	0.41	1001.80
964	16.20	0.41	1001.80
965	16.20	0.41	1001.80
966	16.20	0.41	1001.80
967	16.20	0.41	1001.80
968	16.20	0.41	1001.80
969	16.20	0.40	1001.80
970	16.20	0.40	1001.80
971	16.20	0.40	1001.80
972	16.20	0.40	1001.80
973	16.20	0.40	1001.80
974	16.20	0.40	1001.80
975	16.20	0.40	1001.80
976	16.20	0.40	1001.80
977	16.40	0.40	1001.80
978	16.40	0.40	1001.80
979	16.40	0.40	1020.20
980	16.40	0.40	1020.20
981	16.40	0.40	1020.20
982	16.40	0.40	1020.20
983	16.40	0.40	1020.20
984	16.40	0.40	1020.20
985	16.40	0.40	1020.20
986	16.40	0.40	1020.20
987	16.40	0.40	1020.20
988	16.60	0.40	1020.20
989	16.60	0.40	1020.20
990	16.60	0.40	1020.20
991	16.80	0.40	1040.00
992	16.80	0.40	1040.00
993	16.80	0.40	1040.00
994	16.80	0.40	1040.00
