clock	tasks	taskCompletionRatio	totalReward
85	0.00	0.44	0.00
86	0.00	0.45	0.00
87	0.00	0.45	0.00
88	0.00	0.46	0.00
89	0.00	0.46	0.00
90	0.00	0.47	0.00
91	0.00	0.47	0.00
92	0.00	0.48	0.00
93	0.00	0.49	0.00
94	0.00	0.49	0.00
95	0.00	0.50	0.00
96	0.00	0.50	0.00
97	0.00	0.51	0.00
98	0.00	0.51	0.00
99	0.00	0.52	0.00
100	0.00	0.52	0.00
101	0.00	0.53	0.00
102	0.00	0.53	0.00
103	0.00	0.54	0.00
104	0.00	0.54	0.00
105	0.00	0.55	0.00
106	0.00	0.55	0.00
107	0.00	0.55	0.00
108	0.00	0.56	0.00
109	0.00	0.56	0.00
110	0.00	0.57	0.00
111	0.00	0.57	0.00
112	0.00	0.57	0.00
113	0.00	0.58	0.00
114	0.00	0.58	0.00
115	0.00	0.59	0.00
116	0.00	0.59	0.00
117	0.00	0.59	0.00
118	0.00	0.60	0.00
119	0.00	0.60	0.00
120	0.00	0.60	0.00
121	0.00	0.61	0.00
122	0.00	0.61	0.00
123	0.00	0.61	0.00
124	0.00	0.62	0.00
125	0.00	0.62	0.00
126	0.00	0.62	0.00
127	0.00	0.63	0.00
128	0.00	0.63	0.00
129	0.00	0.63	0.00
130	0.00	0.63	0.00
131	0.00	0.64	0.00
132	0.00	0.64	0.00
133	0.00	0.64	15.40
134	0.00	0.65	15.40
135	0.00	0.65	15.40
136	0.00	0.65	15.40
137	0.00	0.65	34.60
138	0.00	0.66	34.60
139	0.00	0.66	34.60
140	0.00	0.66	47.80
141	0.00	0.66	52.20
142	0.00	0.66	52.20
143	0.00	0.66	71.00
144	0.00	0.66	71.00
145	0.00	0.66	104.80
146	0.00	0.66	104.80
147	0.00	0.67	104.80
148	0.00	0.66	144.00
149	0.00	0.67	157.00
150	0.00	0.66	169.00
151	0.00	0.66	195.60
152	0.00	0.66	211.60
153	0.00	0.65	241.20
154	0.00	0.65	241.20
155	0.00	0.65	255.60
156	0.00	0.65	255.60
157	0.00	0.64	259.40
158	0.00	0.64	275.40
159	0.00	0.64	281.00
160	0.00	0.63	281.00
161	0.00	0.63	281.00
162	0.00	0.62	281.00
163	0.00	0.62	281.00
164	0.00	0.62	281.00
165	0.00	0.61	281.00
166	0.00	0.61	281.00
167	0.00	0.60	281.00
168	0.00	0.60	281.00
169	0.00	0.60	281.00
170	0.00	0.59	281.00
171	0.00	0.59	281.00
172	0.00	0.59	281.00
173	0.40	0.58	281.00
174	0.40	0.58	281.00
175	0.40	0.58	281.00
176	0.40	0.57	281.00
177	0.60	0.57	281.00
178	0.80	0.57	281.00
179	0.80	0.56	281.00
180	1.00	0.56	281.00
181	1.00	0.56	281.00
182	1.00	0.55	281.00
183	1.00	0.55	281.00
184	1.00	0.55	281.00
185	1.00	0.55	281.00
186	1.00	0.54	281.00
187	1.00	0.54	281.00
188	1.00	0.54	281.00
189	1.20	0.53	281.00
190	1.20	0.53	281.00
191	1.40	0.53	281.00
192	1.40	0.53	281.00
193	1.40	0.52	281.00
194	1.40	0.52	281.00
195	1.40	0.52	281.00
196	1.60	0.52	281.00
197	1.60	0.51	281.00
198	1.60	0.51	281.00
199	1.60	0.51	281.00
200	1.60	0.51	281.00
201	1.80	0.50	281.00
202	1.80	0.50	281.00
203	1.80	0.50	281.00
204	2.00	0.50	281.00
205	2.20	0.49	281.00
206	2.20	0.49	281.00
207	2.20	0.49	281.00
208	2.20	0.49	281.00
209	2.20	0.48	281.00
210	2.20	0.48	281.00
211	2.20	0.48	281.00
212	2.20	0.48	281.00
213	2.20	0.47	281.00
214	2.40	0.47	281.00
215	2.60	0.47	281.00
216	2.60	0.47	281.00
217	2.60	0.47	281.00
218	2.60	0.46	281.00
219	3.00	0.46	281.00
220	3.00	0.46	281.00
221	3.20	0.46	281.00
222	3.40	0.45	281.00
223	3.60	0.45	281.00
224	3.80	0.45	281.00
225	3.80	0.45	281.00
226	3.80	0.45	281.00
227	4.00	0.44	281.00
228	4.20	0.44	281.00
229	4.20	0.44	281.00
230	4.20	0.44	281.00
231	4.20	0.44	281.00
232	4.20	0.44	281.00
233	4.20	0.43	281.00
234	4.20	0.43	281.00
235	4.20	0.43	281.00
236	4.20	0.43	281.00
237	4.20	0.43	281.00
238	4.20	0.42	281.00
239	4.20	0.42	281.00
240	4.20	0.42	281.00
241	4.20	0.42	281.00
242	4.20	0.42	281.00
243	4.40	0.42	281.00
244	4.40	0.41	281.00
245	4.60	0.41	281.00
246	4.60	0.41	281.00
247	4.80	0.41	281.00
248	4.80	0.41	281.00
249	4.80	0.41	281.00
250	4.80	0.40	281.00
251	4.80	0.40	281.00
252	4.80	0.40	281.00
253	4.80	0.40	281.00
254	4.80	0.40	281.00
255	4.80	0.40	281.00
256	4.80	0.39	281.00
257	4.80	0.39	281.00
258	4.80	0.39	281.00
259	4.80	0.39	281.00
260	4.80	0.39	281.00
261	4.80	0.39	281.00
262	4.80	0.39	281.00
263	4.80	0.39	281.00
264	5.00	0.38	281.00
265	5.00	0.38	281.00
266	5.00	0.38	281.00
267	5.00	0.38	281.00
268	5.00	0.38	281.00
269	5.00	0.38	281.00
270	5.00	0.38	281.00
271	5.00	0.37	281.00
272	5.00	0.37	281.00
273	5.00	0.37	281.00
274	5.00	0.37	281.00
275	5.00	0.37	281.00
276	5.00	0.37	281.00
277	5.00	0.37	281.00
278	5.00	0.37	281.00
279	5.00	0.37	281.00
280	5.00	0.37	281.00
281	5.00	0.37	281.00
282	5.00	0.37	281.00
283	5.00	0.37	281.00
284	5.00	0.37	281.00
285	5.00	0.36	281.00
286	5.00	0.36	281.00
287	5.00	0.36	281.00
288	5.00	0.36	281.00
289	5.00	0.36	281.00
290	5.00	0.36	281.00
291	5.00	0.36	281.00
292	5.00	0.36	281.00
293	5.00	0.36	281.00
294	5.00	0.36	281.00
295	5.00	0.36	281.00
296	5.00	0.36	281.00
297	5.00	0.36	281.00
298	5.00	0.36	281.00
299	5.00	0.36	281.00
300	5.00	0.36	281.00
301	5.00	0.36	281.00
302	5.00	0.35	281.00
303	5.00	0.35	281.00
304	5.00	0.35	281.00
305	5.00	0.35	281.00
306	5.00	0.35	281.00
307	5.00	0.35	281.00
308	5.00	0.36	281.00
309	5.00	0.36	281.00
310	5.00	0.36	281.00
311	5.00	0.35	281.00
312	5.00	0.35	281.00
313	5.00	0.35	281.00
314	5.00	0.35	281.00
315	5.00	0.35	281.00
316	5.00	0.36	281.00
317	5.00	0.36	281.00
318	5.00	0.36	281.00
319	5.00	0.36	281.00
320	5.00	0.36	281.00
321	5.00	0.36	281.00
322	5.00	0.36	281.00
323	5.00	0.36	281.00
324	5.00	0.36	281.00
325	5.00	0.36	281.00
326	5.00	0.36	281.00
327	5.00	0.36	281.00
328	5.00	0.36	281.00
329	5.00	0.36	281.00
330	5.00	0.37	281.00
331	5.00	0.37	281.00
332	5.00	0.37	281.00
333	5.00	0.37	281.00
334	5.00	0.37	281.00
335	5.00	0.37	281.00
336	5.00	0.37	281.00
337	5.00	0.37	281.00
338	5.00	0.38	281.00
339	5.00	0.38	281.00
340	5.00	0.38	281.00
341	5.00	0.38	281.00
342	5.00	0.38	281.00
343	5.00	0.38	281.00
344	5.00	0.38	281.00
345	5.00	0.38	281.00
346	5.00	0.38	281.00
347	5.00	0.38	281.00
348	5.00	0.38	281.00
349	5.00	0.39	281.00
350	5.00	0.39	281.00
351	5.00	0.39	281.00
352	5.00	0.39	281.00
353	5.00	0.39	281.00
354	5.00	0.39	281.00
355	5.00	0.39	281.00
356	5.00	0.39	281.00
357	5.00	0.39	281.00
358	5.00	0.39	281.00
359	5.00	0.40	281.00
360	5.00	0.40	281.00
361	5.00	0.40	281.00
362	5.00	0.40	281.00
363	5.00	0.40	281.00
364	5.00	0.40	281.00
365	5.00	0.40	281.00
366	5.00	0.40	281.00
367	5.00	0.40	299.60
368	5.00	0.41	299.60
369	5.00	0.41	299.60
370	5.00	0.41	299.60
371	5.00	0.41	299.60
372	5.00	0.41	314.00
373	5.00	0.41	333.20
374	5.00	0.41	333.20
375	5.00	0.41	333.20
376	5.00	0.41	333.20
377	5.00	0.42	333.20
378	5.00	0.42	333.20
379	5.00	0.42	333.20
380	5.00	0.42	333.20
381	5.00	0.42	333.20
382	5.00	0.42	333.20
383	5.00	0.42	333.20
384	5.00	0.42	333.20
385	5.00	0.42	333.20
386	5.00	0.42	333.20
387	5.00	0.42	333.20
388	5.00	0.42	333.20
389	5.00	0.42	333.20
390	5.00	0.42	366.00
391	5.00	0.42	366.00
392	5.00	0.43	366.00
393	5.00	0.43	366.00
394	5.00	0.43	366.00
395	5.00	0.43	366.00
396	5.00	0.43	378.80
397	5.00	0.43	378.80
398	5.00	0.43	378.80
399	5.00	0.43	378.80
400	5.00	0.43	378.80
401	5.00	0.42	378.80
402	5.00	0.42	378.80
403	5.00	0.42	378.80
404	5.00	0.42	389.20
405	5.00	0.43	405.20
406	5.00	0.43	405.20
407	5.00	0.43	405.20
408	5.00	0.43	405.20
409	5.00	0.43	405.20
410	5.00	0.43	411.00
411	5.00	0.43	422.80
412	5.00	0.43	422.80
413	5.00	0.43	436.20
414	5.00	0.43	436.20
415	5.00	0.43	436.20
416	5.00	0.43	436.20
417	5.00	0.43	451.00
418	5.00	0.43	451.00
419	5.00	0.43	467.60
420	5.00	0.43	467.60
421	5.00	0.43	467.60
422	5.20	0.43	467.60
423	5.20	0.43	467.60
424	5.20	0.43	481.80
425	5.40	0.43	496.20
426	5.40	0.43	506.80
427	5.40	0.43	518.40
428	5.40	0.43	518.40
429	5.40	0.43	518.40
430	5.40	0.42	518.40
431	5.40	0.42	518.40
432	5.40	0.42	532.00
433	5.40	0.42	532.00
434	5.40	0.42	532.00
435	5.40	0.42	532.00
436	5.40	0.42	532.00
437	5.40	0.42	532.00
438	5.40	0.42	538.00
439	5.40	0.42	538.00
440	5.40	0.42	538.00
441	5.40	0.42	538.00
442	5.60	0.42	538.00
443	5.60	0.42	538.00
444	5.80	0.42	538.00
445	5.80	0.42	538.00
446	5.80	0.42	538.00
447	5.80	0.42	538.00
448	5.80	0.42	538.00
449	5.80	0.41	538.00
450	5.80	0.41	538.00
451	5.80	0.41	538.00
452	5.80	0.41	538.00
453	5.80	0.41	538.00
454	5.80	0.41	538.00
455	5.80	0.41	538.00
456	5.80	0.41	538.00
457	5.80	0.41	538.00
458	5.80	0.41	538.00
459	6.00	0.41	538.00
460	6.00	0.41	538.00
461	6.40	0.41	538.00
462	6.40	0.41	538.00
463	6.40	0.41	538.00
464	6.60	0.41	545.00
465	6.60	0.41	545.00
466	6.60	0.41	545.00
467	6.60	0.41	545.00
468	6.60	0.41	545.00
469	6.60	0.41	545.00
470	6.60	0.40	545.00
471	6.60	0.40	545.00
472	6.60	0.40	545.00
473	6.60	0.40	545.00
474	6.60	0.40	545.00
475	6.60	0.40	545.00
476	6.60	0.40	545.00
477	6.60	0.40	545.00
478	6.60	0.40	545.00
479	6.60	0.40	545.00
480	6.80	0.40	545.00
481	7.00	0.40	545.00
482	7.00	0.40	545.00
483	7.20	0.40	545.00
484	7.40	0.40	545.00
485	7.40	0.39	545.00
486	7.40	0.39	545.00
487	7.60	0.39	545.00
488	7.80	0.39	545.00
489	7.80	0.39	545.00
490	8.00	0.39	545.00
491	8.00	0.39	545.00
492	8.00	0.39	545.00
493	8.00	0.39	559.40
494	8.00	0.39	559.40
495	8.20	0.39	559.40
496	8.20	0.39	559.40
497	8.20	0.39	559.40
498	8.60	0.39	559.40
499	8.60	0.39	559.40
500	8.60	0.39	559.40
501	8.60	0.39	559.40
502	8.60	0.38	559.40
503	8.60	0.38	559.40
504	8.60	0.38	559.40
505	8.60	0.38	559.40
506	8.60	0.38	559.40
507	8.60	0.38	559.40
508	8.60	0.38	575.00
509	8.60	0.38	575.00
510	8.60	0.38	575.00
511	8.60	0.38	575.00
512	8.60	0.38	575.00
513	8.60	0.38	575.00
514	8.60	0.37	575.00
515	8.60	0.37	575.00
516	8.60	0.37	575.00
517	8.60	0.37	575.00
518	8.80	0.37	575.00
519	8.80	0.37	575.00
520	8.80	0.37	575.00
521	8.80	0.37	575.00
522	8.80	0.37	575.00
523	9.00	0.37	575.00
524	9.00	0.37	575.00
525	9.00	0.37	575.00
526	9.00	0.37	575.00
527	9.00	0.37	575.00
528	9.00	0.37	575.00
529	9.00	0.37	575.00
530	9.00	0.37	575.00
531	9.00	0.37	575.00
532	9.00	0.37	575.00
533	9.00	0.37	587.00
534	9.00	0.37	587.00
535	9.00	0.37	587.00
536	9.00	0.37	587.00
537	9.00	0.37	587.00
538	9.00	0.37	587.00
539	9.00	0.36	587.00
540	9.00	0.36	587.00
541	9.00	0.36	587.00
542	9.00	0.36	587.00
543	9.00	0.36	587.00
544	9.00	0.36	587.00
545	9.00	0.36	587.00
546	9.00	0.36	587.00
547	9.00	0.36	587.00
548	9.00	0.36	587.00
549	9.00	0.36	587.00
550	9.00	0.36	587.00
551	9.00	0.36	587.00
552	9.00	0.36	587.00
553	9.00	0.36	587.00
554	9.00	0.36	587.00
555	9.00	0.36	587.00
556	9.00	0.36	587.00
557	9.00	0.36	587.00
558	9.00	0.36	587.00
559	9.00	0.36	587.00
560	9.00	0.36	587.00
561	9.00	0.36	587.00
562	9.00	0.36	587.00
563	9.00	0.36	587.00
564	9.00	0.36	587.00
565	9.00	0.36	587.00
566	9.00	0.36	587.00
567	9.00	0.36	587.00
568	9.20	0.36	587.00
569	9.20	0.36	587.00
570	9.20	0.36	587.00
571	9.20	0.36	587.00
572	9.20	0.36	587.00
573	9.40	0.36	587.00
574	9.60	0.36	587.00
575	9.60	0.36	587.00
576	9.60	0.36	587.00
577	9.60	0.36	587.00
578	9.60	0.36	587.00
579	9.60	0.36	587.00
580	9.60	0.36	587.00
581	9.60	0.36	587.00
582	9.60	0.36	587.00
583	9.60	0.36	587.00
584	9.60	0.36	587.00
585	9.60	0.36	587.00
586	9.60	0.36	587.00
587	9.60	0.36	587.00
588	9.60	0.36	587.00
589	9.60	0.36	587.00
590	9.60	0.36	587.00
591	9.60	0.36	587.00
592	9.60	0.36	587.00
593	9.60	0.36	587.00
594	9.60	0.36	587.00
595	9.60	0.36	587.00
596	9.60	0.36	587.00
597	9.60	0.36	587.00
598	9.60	0.37	587.00
599	9.60	0.37	587.00
600	9.60	0.37	587.00
601	9.60	0.37	587.00
602	9.60	0.37	587.00
603	9.60	0.37	587.00
604	9.60	0.37	587.00
605	9.60	0.37	587.00
606	9.60	0.37	587.00
607	9.60	0.37	587.00
608	9.60	0.37	587.00
609	9.60	0.37	587.00
610	9.60	0.37	587.00
611	9.60	0.37	587.00
612	9.60	0.37	587.00
613	9.60	0.38	587.00
614	9.60	0.38	587.00
615	9.60	0.38	587.00
616	9.60	0.38	587.00
617	9.60	0.38	587.00
618	9.60	0.38	587.00
619	9.60	0.38	587.00
620	9.60	0.38	587.00
621	9.60	0.38	601.80
622	9.60	0.38	621.20
623	9.60	0.38	621.20
624	9.60	0.38	621.20
625	9.60	0.38	621.20
626	9.60	0.38	621.20
627	9.60	0.38	621.20
628	9.60	0.38	621.20
629	9.60	0.39	621.20
630	9.60	0.39	621.20
631	9.60	0.39	621.20
632	9.60	0.39	621.20
633	9.60	0.39	621.20
634	9.60	0.39	621.20
635	9.60	0.39	621.20
636	9.60	0.39	621.20
637	9.60	0.39	621.20
638	9.60	0.39	621.20
639	9.60	0.39	621.20
640	9.60	0.39	621.20
641	9.60	0.39	636.40
642	9.60	0.39	636.40
643	9.60	0.39	636.40
644	9.60	0.39	636.40
645	9.60	0.39	636.40
646	9.60	0.39	636.40
647	9.60	0.39	649.80
648	9.60	0.39	649.80
649	9.60	0.39	649.80
650	9.60	0.39	666.00
651	9.60	0.39	666.00
652	9.60	0.39	666.00
653	9.60	0.39	666.00
654	9.60	0.39	666.00
655	9.60	0.39	682.20
656	9.60	0.39	682.20
657	9.60	0.39	701.40
658	9.60	0.39	701.40
659	9.60	0.39	701.40
660	9.60	0.40	701.40
661	9.60	0.40	701.40
662	9.60	0.40	701.40
663	9.60	0.40	701.40
664	9.60	0.40	717.20
665	9.60	0.40	717.20
666	9.60	0.40	717.20
667	9.60	0.40	717.20
668	9.60	0.40	717.20
669	9.60	0.40	717.20
670	9.60	0.40	717.20
671	9.60	0.40	730.40
672	9.60	0.40	730.40
673	9.60	0.40	730.40
674	9.60	0.40	730.40
675	9.60	0.40	742.80
676	9.60	0.40	754.40
677	9.60	0.40	754.40
678	9.60	0.40	766.60
679	9.60	0.40	781.80
680	9.60	0.40	781.80
681	9.60	0.40	781.80
682	9.60	0.40	786.60
683	9.60	0.40	786.60
684	9.60	0.40	786.60
685	9.80	0.40	786.60
686	10.00	0.40	801.20
687	10.00	0.40	801.20
688	10.00	0.40	801.20
689	10.00	0.40	801.20
690	10.00	0.40	812.60
691	10.00	0.40	812.60
692	10.20	0.40	812.60
693	10.20	0.40	812.60
694	10.20	0.40	812.60
695	10.20	0.40	812.60
696	10.20	0.40	821.20
697	10.20	0.40	821.20
698	10.20	0.40	832.80
699	10.40	0.40	832.80
700	10.60	0.40	832.80
701	10.60	0.40	832.80
702	10.80	0.40	832.80
703	10.80	0.40	832.80
704	10.80	0.40	832.80
705	10.80	0.40	832.80
706	10.80	0.40	832.80
707	10.80	0.39	832.80
708	11.00	0.39	832.80
709	11.00	0.39	832.80
710	11.20	0.39	832.80
711	11.20	0.39	832.80
712	11.20	0.39	832.80
713	11.20	0.40	832.80
714	11.20	0.39	832.80
715	11.20	0.39	832.80
716	11.20	0.39	832.80
717	11.20	0.39	832.80
718	11.20	0.39	832.80
719	11.40	0.39	832.80
720	11.60	0.39	845.00
721	11.80	0.39	845.00
722	11.80	0.39	845.00
723	11.80	0.39	845.00
724	11.80	0.39	845.00
725	11.80	0.39	853.00
726	11.80	0.39	853.00
727	11.80	0.39	853.00
728	12.00	0.39	853.00
729	12.00	0.39	853.00
730	12.00	0.39	853.00
731	12.00	0.39	853.00
732	12.00	0.38	853.00
733	12.20	0.38	853.00
734	12.20	0.38	853.00
735	12.40	0.38	853.00
736	12.40	0.38	853.00
737	12.40	0.38	853.00
738	12.40	0.38	853.00
739	12.40	0.38	853.00
740	12.40	0.38	853.00
741	12.40	0.38	853.00
742	12.40	0.38	853.00
743	12.40	0.38	853.00
744	12.60	0.38	853.00
745	12.60	0.38	853.00
746	12.80	0.38	853.00
747	12.80	0.38	853.00
748	12.80	0.38	853.00
749	12.80	0.38	853.00
750	12.80	0.38	853.00
751	12.80	0.38	853.00
752	12.80	0.38	853.00
753	13.00	0.38	853.00
754	13.00	0.38	853.00
755	13.00	0.38	853.00
756	13.00	0.38	853.00
757	13.00	0.38	853.00
758	13.00	0.38	853.00
759	13.20	0.38	853.00
760	13.20	0.38	853.00
761	13.20	0.38	853.00
762	13.20	0.38	853.00
763	13.20	0.38	853.00
764	13.20	0.38	853.00
765	13.20	0.38	866.60
766	13.20	0.38	866.60
767	13.20	0.38	866.60
768	13.20	0.38	866.60
769	13.20	0.37	866.60
770	13.20	0.37	866.60
771	13.40	0.37	866.60
772	13.40	0.37	866.60
773	13.40	0.37	876.80
774	13.40	0.37	876.80
775	13.40	0.37	876.80
776	13.40	0.37	876.80
777	13.40	0.37	876.80
778	13.40	0.37	876.80
779	13.40	0.37	876.80
780	13.40	0.37	876.80
781	13.40	0.37	876.80
782	13.40	0.37	876.80
783	13.40	0.37	876.80
784	13.40	0.37	876.80
785	13.40	0.37	876.80
786	13.40	0.37	876.80
787	13.40	0.37	876.80
788	13.40	0.37	876.80
789	13.40	0.37	876.80
790	13.40	0.37	876.80
791	13.40	0.37	876.80
792	13.40	0.36	886.20
793	13.40	0.36	886.20
794	13.40	0.36	886.20
795	13.40	0.36	886.20
796	13.40	0.36	886.20
797	13.40	0.36	886.20
798	13.40	0.36	886.20
799	13.40	0.36	886.20
800	13.40	0.36	886.20
801	13.40	0.36	886.20
802	13.40	0.36	886.20
803	13.40	0.36	886.20
804	13.40	0.36	886.20
805	13.40	0.36	886.20
806	13.40	0.36	886.20
807	13.40	0.36	886.20
808	13.40	0.36	886.20
809	13.40	0.36	886.20
810	13.60	0.36	886.20
811	13.80	0.36	886.20
812	13.80	0.36	886.20
813	13.80	0.36	886.20
814	13.80	0.36	886.20
815	13.80	0.36	886.20
816	13.80	0.36	886.20
817	13.80	0.36	886.20
818	13.80	0.36	886.20
819	13.80	0.36	886.20
820	13.80	0.36	886.20
821	13.80	0.36	886.20
822	13.80	0.36	886.20
823	13.80	0.36	886.20
824	13.80	0.36	886.20
825	13.80	0.36	886.20
826	13.80	0.36	886.20
827	13.80	0.36	886.20
828	13.80	0.36	886.20
829	13.80	0.36	886.20
830	13.80	0.36	886.20
831	13.80	0.36	886.20
832	13.80	0.36	886.20
833	14.00	0.36	886.20
834	14.00	0.36	886.20
835	14.20	0.36	886.20
836	14.20	0.36	886.20
837	14.20	0.36	886.20
838	14.20	0.36	886.20
839	14.20	0.36	886.20
840	14.20	0.36	886.20
841	14.20	0.36	886.20
842	14.20	0.36	886.20
843	14.20	0.36	886.20
844	14.20	0.36	886.20
845	14.20	0.36	886.20
846	14.20	0.36	886.20
847	14.20	0.36	886.20
848	14.20	0.36	886.20
849	14.20	0.37	886.20
850	14.20	0.37	886.20
851	14.20	0.37	886.20
852	14.20	0.37	886.20
853	14.20	0.37	886.20
854	14.20	0.37	886.20
855	14.20	0.37	886.20
856	14.20	0.37	886.20
857	14.20	0.37	886.20
858	14.20	0.37	886.20
859	14.20	0.37	886.20
860	14.20	0.37	886.20
861	14.20	0.37	886.20
862	14.20	0.37	886.20
863	14.20	0.37	886.20
864	14.20	0.37	886.20
865	14.20	0.37	886.20
866	14.20	0.37	886.20
867	14.20	0.37	886.20
868	14.20	0.37	886.20
869	14.20	0.37	886.20
870	14.20	0.37	886.20
871	14.20	0.37	886.20
872	14.20	0.37	886.20
873	14.20	0.37	886.20
874	14.20	0.37	886.20
875	14.20	0.37	886.20
876	14.20	0.38	886.20
877	14.20	0.38	886.20
878	14.20	0.38	886.20
879	14.20	0.38	886.20
880	14.20	0.38	904.20
881	14.20	0.38	904.20
882	14.20	0.38	904.20
883	14.20	0.38	904.20
884	14.20	0.38	904.20
885	14.20	0.38	904.20
886	14.20	0.38	922.40
887	14.20	0.38	922.40
888	14.20	0.38	922.40
889	14.20	0.38	922.40
890	14.20	0.38	922.40
891	14.20	0.38	922.40
892	14.20	0.38	922.40
893	14.20	0.38	922.40
894	14.20	0.38	922.40
895	14.20	0.38	922.40
896	14.20	0.38	922.40
897	14.20	0.38	939.20
898	14.20	0.38	939.20
899	14.20	0.38	939.20
900	14.20	0.39	949.40
901	14.20	0.39	949.40
902	14.20	0.39	969.20
903	14.20	0.39	979.40
904	14.20	0.39	979.40
905	14.20	0.39	979.40
906	14.20	0.39	979.40
907	14.20	0.39	979.40
908	14.20	0.39	979.40
909	14.20	0.39	979.40
910	14.20	0.39	979.40
911	14.20	0.39	979.40
912	14.20	0.39	979.40
913	14.20	0.39	979.40
914	14.20	0.39	1014.00
915	14.20	0.39	1014.00
916	14.20	0.39	1014.00
917	14.20	0.39	1014.00
918	14.20	0.39	1023.40
919	14.20	0.39	1023.40
920	14.20	0.39	1023.40
921	14.20	0.39	1023.40
922	14.20	0.39	1023.40
923	14.20	0.39	1029.00
924	14.20	0.39	1029.00
925	14.20	0.39	1029.00
926	14.20	0.39	1029.00
927	14.20	0.39	1029.00
928	14.20	0.39	1029.00
929	14.20	0.39	1029.00
930	14.20	0.39	1046.40
931	14.20	0.39	1046.40
932	14.20	0.39	1046.40
933	14.20	0.39	1046.40
934	14.20	0.39	1046.40
935	14.20	0.39	1046.40
936	14.20	0.39	1046.40
937	14.20	0.39	1046.40
938	14.20	0.39	1046.40
939	14.60	0.39	1053.80
940	14.60	0.39	1067.40
941	14.60	0.39	1067.40
942	14.60	0.39	1067.40
943	14.60	0.39	1067.40
944	14.60	0.39	1067.40
945	14.80	0.39	1067.40
946	14.80	0.39	1067.40
947	15.00	0.39	1067.40
948	15.00	0.39	1067.40
949	15.00	0.39	1067.40
950	15.00	0.39	1071.00
951	15.00	0.39	1071.00
952	15.00	0.39	1071.00
953	15.00	0.39	1085.80
954	15.00	0.39	1085.80
955	15.00	0.38	1085.80
956	15.20	0.38	1085.80
957	15.20	0.38	1085.80
958	15.20	0.38	1085.80
959	15.40	0.38	1085.80
960	15.40	0.39	1085.80
961	15.40	0.39	1085.80
962	15.60	0.39	1101.80
963	15.60	0.39	1101.80
964	15.60	0.39	1101.80
965	15.60	0.38	1101.80
966	15.60	0.38	1107.60
967	15.60	0.38	1107.60
968	15.60	0.38	1107.60
969	15.60	0.38	1107.60
970	15.60	0.38	1107.60
971	15.60	0.38	1107.60
972	15.60	0.38	1107.60
973	15.60	0.38	1107.60
974	15.80	0.38	1107.60
975	15.80	0.38	1107.60
976	16.00	0.38	1107.60
977	16.00	0.38	1107.60
978	16.00	0.38	1107.60
979	16.00	0.38	1107.60
980	16.20	0.38	1107.60
981	16.20	0.38	1107.60
982	16.20	0.38	1107.60
983	16.20	0.38	1107.60
984	16.20	0.38	1107.60
985	16.20	0.38	1107.60
986	16.20	0.38	1107.60
987	16.20	0.38	1107.60
988	16.20	0.38	1107.60
989	16.20	0.38	1107.60
990	16.20	0.38	1107.60
991	16.40	0.38	1107.60
